Sensor_ID, Unixtime_UTC, Year_UTC, Month_UTC, Day_UTC, Hour_UTC, Minute, Second, Reading_type, Reading_raw
pyran, 1624234530, 2021, 6, 21, 0, 15, 30, volt, 0.31
pyran, 1624234540, 2021, 6, 21, 0, 15, 40, bits, 40
pyran, 1624234540, 2021, 6, 21, 0, 15, 40, volt, 0.31
pyran, 1624234550, 2021, 6, 21, 0, 15, 50, bits, 40
pyran, 1624234550, 2021, 6, 21, 0, 15, 50, volt, 0.31
pyran, 1624234560, 2021, 6, 21, 0, 16, 0, bits, 41
pyran, 1624234560, 2021, 6, 21, 0, 16, 0, volt, 0.32
pyran, 1624234570, 2021, 6, 21, 0, 16, 10, bits, 42
pyran, 1624234570, 2021, 6, 21, 0, 16, 10, volt, 0.33
pyran, 1624234580, 2021, 6, 21, 0, 16, 20, bits, 42
pyran, 1624234580, 2021, 6, 21, 0, 16, 20, volt, 0.33
pyran, 1624234590, 2021, 6, 21, 0, 16, 30, bits, 43
pyran, 1624234590, 2021, 6, 21, 0, 16, 30, volt, 0.34
pyran, 1624234600, 2021, 6, 21, 0, 16, 40, bits, 44
pyran, 1624234600, 2021, 6, 21, 0, 16, 40, volt, 0.34
pyran, 1624234610, 2021, 6, 21, 0, 16, 50, bits, 45
pyran, 1624234610, 2021, 6, 21, 0, 16, 50, volt, 0.35
pyran, 1624234620, 2021, 6, 21, 0, 17, 0, bits, 47
pyran, 1624234620, 2021, 6, 21, 0, 17, 0, volt, 0.37
pyran, 1624234630, 2021, 6, 21, 0, 17, 10, bits, 46
pyran, 1624234630, 2021, 6, 21, 0, 17, 10, volt, 0.36
pyran, 1624234640, 2021, 6, 21, 0, 17, 20, bits, 46
pyran, 1624234640, 2021, 6, 21, 0, 17, 20, volt, 0.36
pyran, 1624234650, 2021, 6, 21, 0, 17, 30, bits, 44
pyran, 1624234650, 2021, 6, 21, 0, 17, 30, volt, 0.34
pyran, 1624234660, 2021, 6, 21, 0, 17, 40, bits, 43
pyran, 1624234660, 2021, 6, 21, 0, 17, 40, volt, 0.34
pyran, 1624234670, 2021, 6, 21, 0, 17, 50, bits, 44
pyran, 1624234670, 2021, 6, 21, 0, 17, 50, volt, 0.34
pyran, 1624234680, 2021, 6, 21, 0, 18, 0, bits, 43
pyran, 1624234680, 2021, 6, 21, 0, 18, 0, volt, 0.34
pyran, 1624234690, 2021, 6, 21, 0, 18, 10, bits, 43
pyran, 1624234690, 2021, 6, 21, 0, 18, 10, volt, 0.34
pyran, 1624234700, 2021, 6, 21, 0, 18, 20, bits, 42
pyran, 1624234700, 2021, 6, 21, 0, 18, 20, volt, 0.33
pyran, 1624234710, 2021, 6, 21, 0, 18, 30, bits, 42
pyran, 1624234710, 2021, 6, 21, 0, 18, 30, volt, 0.33
pyran, 1624234720, 2021, 6, 21, 0, 18, 40, bits, 42
pyran, 1624234720, 2021, 6, 21, 0, 18, 40, volt, 0.33
pyran, 1624234730, 2021, 6, 21, 0, 18, 50, bits, 41
pyran, 1624234730, 2021, 6, 21, 0, 18, 50, volt, 0.32
pyran, 1624234740, 2021, 6, 21, 0, 19, 0, bits, 41
pyran, 1624234740, 2021, 6, 21, 0, 19, 0, volt, 0.32
pyran, 1624234750, 2021, 6, 21, 0, 19, 10, bits, 42
pyran, 1624234750, 2021, 6, 21, 0, 19, 10, volt, 0.33
pyran, 1624234760, 2021, 6, 21, 0, 19, 20, bits, 41
pyran, 1624234760, 2021, 6, 21, 0, 19, 20, volt, 0.32
pyran, 1624234770, 2021, 6, 21, 0, 19, 30, bits, 42
pyran, 1624234770, 2021, 6, 21, 0, 19, 30, volt, 0.33
pyran, 1624234780, 2021, 6, 21, 0, 19, 40, bits, 42
pyran, 1624234780, 2021, 6, 21, 0, 19, 40, volt, 0.33
pyran, 1624234790, 2021, 6, 21, 0, 19, 50, bits, 38
pyran, 1624234790, 2021, 6, 21, 0, 19, 50, volt, 0.30
pyran, 1624234800, 2021, 6, 21, 0, 20, 0, bits, 37
pyran, 1624234800, 2021, 6, 21, 0, 20, 0, volt, 0.29
pyran, 1624234810, 2021, 6, 21, 0, 20, 10, bits, 36
pyran, 1624234810, 2021, 6, 21, 0, 20, 10, volt, 0.28
pyran, 1624234820, 2021, 6, 21, 0, 20, 20, bits, 36
pyran, 1624234820, 2021, 6, 21, 0, 20, 20, volt, 0.28
pyran, 1624234830, 2021, 6, 21, 0, 20, 30, bits, 36
pyran, 1624234830, 2021, 6, 21, 0, 20, 30, volt, 0.28
pyran, 1624234840, 2021, 6, 21, 0, 20, 40, bits, 36
pyran, 1624234840, 2021, 6, 21, 0, 20, 40, volt, 0.28
pyran, 1624234850, 2021, 6, 21, 0, 20, 50, bits, 36
pyran, 1624234850, 2021, 6, 21, 0, 20, 50, volt, 0.28
pyran, 1624234860, 2021, 6, 21, 0, 21, 0, bits, 35
pyran, 1624234860, 2021, 6, 21, 0, 21, 0, volt, 0.27
pyran, 1624234870, 2021, 6, 21, 0, 21, 10, bits, 36
pyran, 1624234870, 2021, 6, 21, 0, 21, 10, volt, 0.28
pyran, 1624234880, 2021, 6, 21, 0, 21, 20, bits, 37
pyran, 1624234880, 2021, 6, 21, 0, 21, 20, volt, 0.29
pyran, 1624234890, 2021, 6, 21, 0, 21, 30, bits, 36
pyran, 1624234890, 2021, 6, 21, 0, 21, 30, volt, 0.28
pyran, 1624234900, 2021, 6, 21, 0, 21, 40, bits, 34
pyran, 1624234900, 2021, 6, 21, 0, 21, 40, volt, 0.27
pyran, 1624234910, 2021, 6, 21, 0, 21, 50, bits, 33
pyran, 1624234910, 2021, 6, 21, 0, 21, 50, volt, 0.26
pyran, 1624234920, 2021, 6, 21, 0, 22, 0, bits, 33
pyran, 1624234920, 2021, 6, 21, 0, 22, 0, volt, 0.26
pyran, 1624234930, 2021, 6, 21, 0, 22, 10, bits, 33
pyran, 1624234930, 2021, 6, 21, 0, 22, 10, volt, 0.26
pyran, 1624234940, 2021, 6, 21, 0, 22, 20, bits, 33
pyran, 1624234940, 2021, 6, 21, 0, 22, 20, volt, 0.26
pyran, 1624234950, 2021, 6, 21, 0, 22, 30, bits, 32
pyran, 1624234950, 2021, 6, 21, 0, 22, 30, volt, 0.25
pyran, 1624234960, 2021, 6, 21, 0, 22, 40, bits, 32
pyran, 1624234960, 2021, 6, 21, 0, 22, 40, volt, 0.25
pyran, 1624234970, 2021, 6, 21, 0, 22, 50, bits, 31
pyran, 1624234970, 2021, 6, 21, 0, 22, 50, volt, 0.24
pyran, 1624234980, 2021, 6, 21, 0, 23, 0, bits, 31
pyran, 1624234980, 2021, 6, 21, 0, 23, 0, volt, 0.24
pyran, 1624234990, 2021, 6, 21, 0, 23, 10, bits, 30
pyran, 1624234990, 2021, 6, 21, 0, 23, 10, volt, 0.23
pyran, 1624235000, 2021, 6, 21, 0, 23, 20, bits, 30
pyran, 1624235000, 2021, 6, 21, 0, 23, 20, volt, 0.23
pyran, 1624235010, 2021, 6, 21, 0, 23, 30, bits, 30
pyran, 1624235010, 2021, 6, 21, 0, 23, 30, volt, 0.23
pyran, 1624235020, 2021, 6, 21, 0, 23, 40, bits, 29
pyran, 1624235020, 2021, 6, 21, 0, 23, 40, volt, 0.23
pyran, 1624235030, 2021, 6, 21, 0, 23, 50, bits, 29
pyran, 1624235030, 2021, 6, 21, 0, 23, 50, volt, 0.23
pyran, 1624235040, 2021, 6, 21, 0, 24, 0, bits, 29
pyran, 1624235040, 2021, 6, 21, 0, 24, 0, volt, 0.23
pyran, 1624235050, 2021, 6, 21, 0, 24, 10, bits, 29
pyran, 1624235050, 2021, 6, 21, 0, 24, 10, volt, 0.23
pyran, 1624235060, 2021, 6, 21, 0, 24, 20, bits, 29
pyran, 1624235060, 2021, 6, 21, 0, 24, 20, volt, 0.23
pyran, 1624235070, 2021, 6, 21, 0, 24, 30, bits, 28
pyran, 1624235070, 2021, 6, 21, 0, 24, 30, volt, 0.22
pyran, 1624235080, 2021, 6, 21, 0, 24, 40, bits, 28
pyran, 1624235080, 2021, 6, 21, 0, 24, 40, volt, 0.22
pyran, 1624235090, 2021, 6, 21, 0, 24, 50, bits, 28
pyran, 1624235090, 2021, 6, 21, 0, 24, 50, volt, 0.22
pyran, 1624235100, 2021, 6, 21, 0, 25, 0, bits, 28
pyran, 1624235100, 2021, 6, 21, 0, 25, 0, volt, 0.22
pyran, 1624235110, 2021, 6, 21, 0, 25, 10, bits, 28
pyran, 1624235110, 2021, 6, 21, 0, 25, 10, volt, 0.22
pyran, 1624235120, 2021, 6, 21, 0, 25, 20, bits, 28
pyran, 1624235120, 2021, 6, 21, 0, 25, 20, volt, 0.22
pyran, 1624235130, 2021, 6, 21, 0, 25, 30, bits, 29
pyran, 1624235130, 2021, 6, 21, 0, 25, 30, volt, 0.23
pyran, 1624235140, 2021, 6, 21, 0, 25, 40, bits, 29
pyran, 1624235140, 2021, 6, 21, 0, 25, 40, volt, 0.23
pyran, 1624235150, 2021, 6, 21, 0, 25, 50, bits, 29
pyran, 1624235150, 2021, 6, 21, 0, 25, 50, volt, 0.23
pyran, 1624235160, 2021, 6, 21, 0, 26, 0, bits, 29
pyran, 1624235160, 2021, 6, 21, 0, 26, 0, volt, 0.23
pyran, 1624235170, 2021, 6, 21, 0, 26, 10, bits, 29
pyran, 1624235170, 2021, 6, 21, 0, 26, 10, volt, 0.23
pyran, 1624235180, 2021, 6, 21, 0, 26, 20, bits, 29
pyran, 1624235180, 2021, 6, 21, 0, 26, 20, volt, 0.23
pyran, 1624235190, 2021, 6, 21, 0, 26, 30, bits, 30
pyran, 1624235190, 2021, 6, 21, 0, 26, 30, volt, 0.23
pyran, 1624235200, 2021, 6, 21, 0, 26, 40, bits, 30
pyran, 1624235200, 2021, 6, 21, 0, 26, 40, volt, 0.23
pyran, 1624235210, 2021, 6, 21, 0, 26, 50, bits, 30
pyran, 1624235210, 2021, 6, 21, 0, 26, 50, volt, 0.23
pyran, 1624235220, 2021, 6, 21, 0, 27, 0, bits, 30
pyran, 1624235220, 2021, 6, 21, 0, 27, 0, volt, 0.23
pyran, 1624235230, 2021, 6, 21, 0, 27, 10, bits, 31
