Sensor_ID, Unixtime_UTC, Year_UTC, Month_UTC, Day_UTC, Hour_UTC, Minute, Second, Reading_type, Reading_raw
pyran, 1625421680, 2021, 7, 4, 18, 1, 20, bits, 26
pyran, 1625421680, 2021, 7, 4, 18, 1, 20, volt, 0.20
board, 1625421680, 2021, 7, 4, 18, 1, 20, temp, 21.25
pyran, 1625421690, 2021, 7, 4, 18, 1, 30, bits, 26
pyran, 1625421690, 2021, 7, 4, 18, 1, 30, volt, 0.20
board, 1625421690, 2021, 7, 4, 18, 1, 30, temp, 21.25
pyran, 1625421700, 2021, 7, 4, 18, 1, 40, bits, 26
pyran, 1625421700, 2021, 7, 4, 18, 1, 40, volt, 0.20
board, 1625421700, 2021, 7, 4, 18, 1, 40, temp, 21.00
pyran, 1625421710, 2021, 7, 4, 18, 1, 50, bits, 26
pyran, 1625421710, 2021, 7, 4, 18, 1, 50, volt, 0.20
board, 1625421710, 2021, 7, 4, 18, 1, 50, temp, 21.00
pyran, 1625421720, 2021, 7, 4, 18, 2, 0, bits, 26
pyran, 1625421720, 2021, 7, 4, 18, 2, 0, volt, 0.20
board, 1625421720, 2021, 7, 4, 18, 2, 0, temp, 21.00
pyran, 1625421730, 2021, 7, 4, 18, 2, 10, bits, 27
pyran, 1625421730, 2021, 7, 4, 18, 2, 10, volt, 0.21
board, 1625421730, 2021, 7, 4, 18, 2, 10, temp, 21.00
pyran, 1625421740, 2021, 7, 4, 18, 2, 20, bits, 31
pyran, 1625421740, 2021, 7, 4, 18, 2, 20, volt, 0.24
board, 1625421740, 2021, 7, 4, 18, 2, 20, temp, 21.00
pyran, 1625421750, 2021, 7, 4, 18, 2, 30, bits, 337
pyran, 1625421750, 2021, 7, 4, 18, 2, 30, volt, 2.63
board, 1625421750, 2021, 7, 4, 18, 2, 30, temp, 21.00
pyran, 1625421760, 2021, 7, 4, 18, 2, 40, bits, 312
pyran, 1625421760, 2021, 7, 4, 18, 2, 40, volt, 2.44
board, 1625421760, 2021, 7, 4, 18, 2, 40, temp, 21.00
pyran, 1625421770, 2021, 7, 4, 18, 2, 50, bits, 451
pyran, 1625421770, 2021, 7, 4, 18, 2, 50, volt, 3.52
board, 1625421770, 2021, 7, 4, 18, 2, 50, temp, 21.00
pyran, 1625421780, 2021, 7, 4, 18, 3, 0, bits, 125
pyran, 1625421780, 2021, 7, 4, 18, 3, 0, volt, 0.98
board, 1625421780, 2021, 7, 4, 18, 3, 0, temp, 21.00
pyran, 1625421790, 2021, 7, 4, 18, 3, 10, bits, 786
pyran, 1625421790, 2021, 7, 4, 18, 3, 10, volt, 6.14
board, 1625421790, 2021, 7, 4, 18, 3, 10, temp, 21.00
pyran, 1625421800, 2021, 7, 4, 18, 3, 20, bits, 827
pyran, 1625421800, 2021, 7, 4, 18, 3, 20, volt, 6.46
board, 1625421800, 2021, 7, 4, 18, 3, 20, temp, 21.00
pyran, 1625421810, 2021, 7, 4, 18, 3, 30, bits, 1144
pyran, 1625421810, 2021, 7, 4, 18, 3, 30, volt, 8.94
board, 1625421810, 2021, 7, 4, 18, 3, 30, temp, 21.00
pyran, 1625421820, 2021, 7, 4, 18, 3, 40, bits, 1567
pyran, 1625421820, 2021, 7, 4, 18, 3, 40, volt, 12.24
board, 1625421820, 2021, 7, 4, 18, 3, 40, temp, 21.25
pyran, 1625421830, 2021, 7, 4, 18, 3, 50, bits, 2180
pyran, 1625421830, 2021, 7, 4, 18, 3, 50, volt, 17.03
board, 1625421830, 2021, 7, 4, 18, 3, 50, temp, 21.25
pyran, 1625421840, 2021, 7, 4, 18, 4, 0, bits, 2347
pyran, 1625421840, 2021, 7, 4, 18, 4, 0, volt, 18.34
board, 1625421840, 2021, 7, 4, 18, 4, 0, temp, 21.25
pyran, 1625421850, 2021, 7, 4, 18, 4, 10, bits, 2611
pyran, 1625421850, 2021, 7, 4, 18, 4, 10, volt, 20.40
board, 1625421850, 2021, 7, 4, 18, 4, 10, temp, 21.25
pyran, 1625421860, 2021, 7, 4, 18, 4, 20, bits, 2907
pyran, 1625421860, 2021, 7, 4, 18, 4, 20, volt, 22.71
board, 1625421860, 2021, 7, 4, 18, 4, 20, temp, 21.25
pyran, 1625421870, 2021, 7, 4, 18, 4, 30, bits, 2871
pyran, 1625421870, 2021, 7, 4, 18, 4, 30, volt, 22.43
board, 1625421870, 2021, 7, 4, 18, 4, 30, temp, 21.25
pyran, 1625421880, 2021, 7, 4, 18, 4, 40, bits, 2860
pyran, 1625421880, 2021, 7, 4, 18, 4, 40, volt, 22.34
board, 1625421880, 2021, 7, 4, 18, 4, 40, temp, 21.50
pyran, 1625421890, 2021, 7, 4, 18, 4, 50, bits, 3075
pyran, 1625421890, 2021, 7, 4, 18, 4, 50, volt, 24.02
board, 1625421890, 2021, 7, 4, 18, 4, 50, temp, 21.50
pyran, 1625421900, 2021, 7, 4, 18, 5, 0, bits, 2898
pyran, 1625421900, 2021, 7, 4, 18, 5, 0, volt, 22.64
board, 1625421900, 2021, 7, 4, 18, 5, 0, temp, 21.50
pyran, 1625421910, 2021, 7, 4, 18, 5, 10, bits, 2664
pyran, 1625421910, 2021, 7, 4, 18, 5, 10, volt, 20.81
board, 1625421910, 2021, 7, 4, 18, 5, 10, temp, 21.50
pyran, 1625421920, 2021, 7, 4, 18, 5, 20, bits, 2304
pyran, 1625421920, 2021, 7, 4, 18, 5, 20, volt, 18.00
board, 1625421920, 2021, 7, 4, 18, 5, 20, temp, 21.50
pyran, 1625421930, 2021, 7, 4, 18, 5, 30, bits, 2035
pyran, 1625421930, 2021, 7, 4, 18, 5, 30, volt, 15.90
board, 1625421930, 2021, 7, 4, 18, 5, 30, temp, 21.50
pyran, 1625421940, 2021, 7, 4, 18, 5, 40, bits, 1681
pyran, 1625421940, 2021, 7, 4, 18, 5, 40, volt, 13.13
board, 1625421940, 2021, 7, 4, 18, 5, 40, temp, 21.75
pyran, 1625421950, 2021, 7, 4, 18, 5, 50, bits, 1388
pyran, 1625421950, 2021, 7, 4, 18, 5, 50, volt, 10.84
board, 1625421950, 2021, 7, 4, 18, 5, 50, temp, 21.75
pyran, 1625421960, 2021, 7, 4, 18, 6, 0, bits, 1079
pyran, 1625421960, 2021, 7, 4, 18, 6, 0, volt, 8.43
board, 1625421960, 2021, 7, 4, 18, 6, 0, temp, 21.75
pyran, 1625421970, 2021, 7, 4, 18, 6, 10, bits, 802
pyran, 1625421970, 2021, 7, 4, 18, 6, 10, volt, 6.27
board, 1625421970, 2021, 7, 4, 18, 6, 10, temp, 21.75
pyran, 1625421980, 2021, 7, 4, 18, 6, 20, bits, 701
pyran, 1625421980, 2021, 7, 4, 18, 6, 20, volt, 5.48
board, 1625421980, 2021, 7, 4, 18, 6, 20, temp, 21.75
pyran, 1625421990, 2021, 7, 4, 18, 6, 30, bits, 414
pyran, 1625421990, 2021, 7, 4, 18, 6, 30, volt, 3.23
board, 1625421990, 2021, 7, 4, 18, 6, 30, temp, 21.75
pyran, 1625422000, 2021, 7, 4, 18, 6, 40, bits, 327
pyran, 1625422000, 2021, 7, 4, 18, 6, 40, volt, 2.55
board, 1625422000, 2021, 7, 4, 18, 6, 40, temp, 22.00
pyran, 1625422010, 2021, 7, 4, 18, 6, 50, bits, 20
pyran, 1625422010, 2021, 7, 4, 18, 6, 50, volt, 0.16
board, 1625422010, 2021, 7, 4, 18, 6, 50, temp, 22.00
pyran, 1625422020, 2021, 7, 4, 18, 7, 0, bits, 18
pyran, 1625422020, 2021, 7, 4, 18, 7, 0, volt, 0.14
board, 1625422020, 2021, 7, 4, 18, 7, 0, temp, 22.00
pyran, 1625422030, 2021, 7, 4, 18, 7, 10, bits, 17
pyran, 1625422030, 2021, 7, 4, 18, 7, 10, volt, 0.13
board, 1625422030, 2021, 7, 4, 18, 7, 10, temp, 21.75
pyran, 1625422040, 2021, 7, 4, 18, 7, 20, bits, 19
pyran, 1625422040, 2021, 7, 4, 18, 7, 20, volt, 0.15
board, 1625422040, 2021, 7, 4, 18, 7, 20, temp, 21.75
pyran, 1625422050, 2021, 7, 4, 18, 7, 30, bits, 16
pyran, 1625422050, 2021, 7, 4, 18, 7, 30, volt, 0.13
board, 1625422050, 2021, 7, 4, 18, 7, 30, temp, 22.00
pyran, 1625422060, 2021, 7, 4, 18, 7, 40, bits, 16
pyran, 1625422060, 2021, 7, 4, 18, 7, 40, volt, 0.13
board, 1625422060, 2021, 7, 4, 18, 7, 40, temp, 21.75
pyran, 1625422070, 2021, 7, 4, 18, 7, 50, bits, 15
pyran, 1625422070, 2021, 7, 4, 18, 7, 50, volt, 0.12
board, 1625422070, 2021, 7, 4, 18, 7, 50, temp, 21.75
pyran, 1625422080, 2021, 7, 4, 18, 8, 0, bits, 15
pyran, 1625422080, 2021, 7, 4, 18, 8, 0, volt, 0.12
board, 1625422080, 2021, 7, 4, 18, 8, 0, temp, 21.75
pyran, 1625422090, 2021, 7, 4, 18, 8, 10, bits, 14
pyran, 1625422090, 2021, 7, 4, 18, 8, 10, volt, 0.11
board, 1625422090, 2021, 7, 4, 18, 8, 10, temp, 21.75
pyran, 1625422100, 2021, 7, 4, 18, 8, 20, bits, 14
pyran, 1625422100, 2021, 7, 4, 18, 8, 20, volt, 0.11
board, 1625422100, 2021, 7, 4, 18, 8, 20, temp, 21.75
pyran, 1625422110, 2021, 7, 4, 18, 8, 30, bits, 14
pyran, 1625422110, 2021, 7, 4, 18, 8, 30, volt, 0.11
board, 1625422110, 2021, 7, 4, 18, 8, 30, temp, 21.75
pyran, 1625422120, 2021, 7, 4, 18, 8, 40, bits, 14
pyran, 1625422120, 2021, 7, 4, 18, 8, 40, volt, 0.11
board, 1625422120, 2021, 7, 4, 18, 8, 40, temp, 21.75
pyran, 1625422130, 2021, 7, 4, 18, 8, 50, bits, 13
pyran, 1625422130, 2021, 7, 4, 18, 8, 50, volt, 0.10
board, 1625422130, 2021, 7, 4, 18, 8, 50, temp, 21.75
pyran, 1625422140, 2021, 7, 4, 18, 9, 0, bits, 13
pyran, 1625422140, 2021, 7, 4, 18, 9, 0, volt, 0.10
board, 1625422140, 2021, 7, 4, 18, 9, 0, temp, 21.50
pyran, 1625422150, 2021, 7, 4, 18, 9, 10, bits, 14
pyran, 1625422150, 2021, 7, 4, 18, 9, 10, volt, 0.11
board, 1625422150, 2021, 7, 4, 18, 9, 10, temp, 21.50
pyran, 1625422160, 2021, 7, 4, 18, 9, 20, bits, 14
pyran, 1625422160, 2021, 7, 4, 18, 9, 20, volt, 0.11
board, 1625422160, 2021, 7, 4, 18, 9, 20, temp, 21.50
pyran, 1625422170, 2021, 7, 4, 18, 9, 30, bits, 14
pyran, 1625422170, 2021, 7, 4, 18, 9, 30, volt, 0.11
board, 1625422170, 2021, 7, 4, 18, 9, 30, temp, 21.50
pyran, 1625422180, 2021, 7, 4, 18, 9, 40, bits, 13
pyran, 1625422180, 2021, 7, 4, 18, 9, 40, volt, 0.10
board, 1625422180, 2021, 7, 4, 18, 9, 40, temp, 21.50
pyran, 1625422190, 2021, 7, 4, 18, 9, 50, bits, 13
pyran, 1625422190, 2021, 7, 4, 18, 9, 50, volt, 0.10
board, 1625422190, 2021, 7, 4, 18, 9, 50, temp, 21.50
pyran, 1625422200, 2021, 7, 4, 18, 10, 0, bits, 13
pyran, 1625422200, 2021, 7, 4, 18, 10, 0, volt, 0.10
board, 1625422200, 2021, 7, 4, 18, 10, 0, temp, 21.25
pyran, 1625422210, 2021, 7, 4, 18, 10, 10, bits, 13
pyran, 1625422210, 2021, 7, 4, 18, 10, 10, volt, 0.10
board, 1625422210, 2021, 7, 4, 18, 10, 10, temp, 21.50
pyran, 1625422220, 2021, 7, 4, 18, 10, 20, bits, 13
pyran, 1625422220, 2021, 7, 4, 18, 10, 20, volt, 0.10
board, 1625422220, 2021, 7, 4, 18, 10, 20, temp, 21.50
pyran, 1625422230, 2021, 7, 4, 18, 10, 30, bits, 13
pyran, 1625422230, 2021, 7, 4, 18, 10, 30, volt, 0.10
board, 1625422230, 2021, 7, 4, 18, 10, 30, temp, 21.50
pyran, 1625422240, 2021, 7, 4, 18, 10, 40, bits, 13
pyran, 1625422240, 2021, 7, 4, 18, 10, 40, volt, 0.10
board, 1625422240, 2021, 7, 4, 18, 10, 40, temp, 21.25
pyran, 1625422250, 2021, 7, 4, 18, 10, 50, bits, 13
pyran, 1625422250, 2021, 7, 4, 18, 10, 50, volt, 0.10
board, 1625422250, 2021, 7, 4, 18, 10, 50, temp, 21.25
pyran, 1625422260, 2021, 7, 4, 18, 11, 0, bits, 13
pyran, 1625422260, 2021, 7, 4, 18, 11, 0, volt, 0.10
board, 1625422260, 2021, 7, 4, 18, 11, 0, temp, 21.25
pyran, 1625422270, 2021, 7, 4, 18, 11, 10, bits, 13
pyran, 1625422270, 2021, 7, 4, 18, 11, 10, volt, 0.10
board, 1625422270, 2021, 7, 4, 18, 11, 10, temp, 21.25
pyran, 1625422280, 2021, 7, 4, 18, 11, 20, bits, 13
pyran, 1625422280, 2021, 7, 4, 18, 11, 20, volt, 0.10
board, 1625422280, 2021, 7, 4, 18, 11, 20, temp, 21.25
pyran, 1625422290, 2021, 7, 4, 18, 11, 30, bits, 13
pyran, 1625422290, 2021, 7, 4, 18, 11, 30, volt, 0.10
board, 1625422290, 2021, 7, 4, 18, 11, 30, temp, 21.00
pyran, 1625422300, 2021, 7, 4, 18, 11, 40, bits, 13
pyran, 1625422300, 2021, 7, 4, 18, 11, 40, volt, 0.10
board, 1625422300, 2021, 7, 4, 18, 11, 40, temp, 21.00
pyran, 1625422310, 2021, 7, 4, 18, 11, 50, bits, 13
pyran, 1625422310, 2021, 7, 4, 18, 11, 50, volt, 0.10
board, 1625422310, 2021, 7, 4, 18, 11, 50, temp, 21.00
pyran, 1625422320, 2021, 7, 4, 18, 12, 0, bits, 12
pyran, 1625422320, 2021, 7, 4, 18, 12, 0, volt, 0.09
board, 1625422320, 2021, 7, 4, 18, 12, 0, temp, 21.00
pyran, 1625422330, 2021, 7, 4, 18, 12, 10, bits, 12
pyran, 1625422330, 2021, 7, 4, 18, 12, 10, volt, 0.09
board, 1625422330, 2021, 7, 4, 18, 12, 10, temp, 21.00
pyran, 1625422340, 2021, 7, 4, 18, 12, 20, bits, 12
pyran, 1625422340, 2021, 7, 4, 18, 12, 20, volt, 0.09
board, 1625422340, 2021, 7, 4, 18, 12, 20, temp, 21.00
pyran, 1625422350, 2021, 7, 4, 18, 12, 30, bits, 12
pyran, 1625422350, 2021, 7, 4, 18, 12, 30, volt, 0.09
board, 1625422350, 2021, 7, 4, 18, 12, 30, temp, 20.75
pyran, 1625422360, 2021, 7, 4, 18, 12, 40, bits, 12
pyran, 1625422360, 2021, 7, 4, 18, 12, 40, volt, 0.09
board, 1625422360, 2021, 7, 4, 18, 12, 40, temp, 21.00
pyran, 1625422430, 2021, 7, 4, 18, 13, 50, bits, 11
pyran, 1625422430, 2021, 7, 4, 18, 13, 50, volt, 0.09
board, 1625422430, 2021, 7, 4, 18, 13, 50, temp, 20.50
pyran, 1625422440, 2021, 7, 4, 18, 14, 0, bits, 11
pyran, 1625422440, 2021, 7, 4, 18, 14, 0, volt, 0.09
board, 1625422440, 2021, 7, 4, 18, 14, 0, temp, 20.50
pyran, 1625422450, 2021, 7, 4, 18, 14, 10, bits, 11
pyran, 1625422450, 2021, 7, 4, 18, 14, 10, volt, 0.09
board, 1625422450, 2021, 7, 4, 18, 14, 10, temp, 20.50
pyran, 1625422460, 2021, 7, 4, 18, 14, 20, bits, 11
pyran, 1625422460, 2021, 7, 4, 18, 14, 20, volt, 0.09
board, 1625422460, 2021, 7, 4, 18, 14, 20, temp, 20.50
pyran, 1625422470, 2021, 7, 4, 18, 14, 30, bits, 11
pyran, 1625422470, 2021, 7, 4, 18, 14, 30, volt, 0.09
board, 1625422470, 2021, 7, 4, 18, 14, 30, temp, 20.50
pyran, 1625422480, 2021, 7, 4, 18, 14, 40, bits, 10
pyran, 1625422480, 2021, 7, 4, 18, 14, 40, volt, 0.08
board, 1625422480, 2021, 7, 4, 18, 14, 40, temp, 20.50
pyran, 1625422490, 2021, 7, 4, 18, 14, 50, bits, 10
pyran, 1625422490, 2021, 7, 4, 18, 14, 50, volt, 0.08
board, 1625422490, 2021, 7, 4, 18, 14, 50, temp, 20.25
pyran, 1625422500, 2021, 7, 4, 18, 15, 0, bits, 10
pyran, 1625422500, 2021, 7, 4, 18, 15, 0, volt, 0.08
board, 1625422500, 2021, 7, 4, 18, 15, 0, temp, 20.25
pyran, 1625422510, 2021, 7, 4, 18, 15, 10, bits, 10
pyran, 1625422510, 2021, 7, 4, 18, 15, 10, volt, 0.08
board, 1625422510, 2021, 7, 4, 18, 15, 10, temp, 20.25
pyran, 1625422520, 2021, 7, 4, 18, 15, 20, bits, 10
pyran, 1625422520, 2021, 7, 4, 18, 15, 20, volt, 0.08
board, 1625422520, 2021, 7, 4, 18, 15, 20, temp, 20.25
pyran, 1625422530, 2021, 7, 4, 18, 15, 30, bits, 10
pyran, 1625422530, 2021, 7, 4, 18, 15, 30, volt, 0.08
board, 1625422530, 2021, 7, 4, 18, 15, 30, temp, 20.25
pyran, 1625422540, 2021, 7, 4, 18, 15, 40, bits, 10
pyran, 1625422540, 2021, 7, 4, 18, 15, 40, volt, 0.08
board, 1625422540, 2021, 7, 4, 18, 15, 40, temp, 20.25
pyran, 1625422550, 2021, 7, 4, 18, 15, 50, bits, 10
pyran, 1625422550, 2021, 7, 4, 18, 15, 50, volt, 0.08
board, 1625422550, 2021, 7, 4, 18, 15, 50, temp, 20.00
pyran, 1625422560, 2021, 7, 4, 18, 16, 0, bits, 10
pyran, 1625422560, 2021, 7, 4, 18, 16, 0, volt, 0.08
board, 1625422560, 2021, 7, 4, 18, 16, 0, temp, 20.00
pyran, 1625422570, 2021, 7, 4, 18, 16, 10, bits, 9
pyran, 1625422570, 2021, 7, 4, 18, 16, 10, volt, 0.07
board, 1625422570, 2021, 7, 4, 18, 16, 10, temp, 20.00
pyran, 1625422580, 2021, 7, 4, 18, 16, 20, bits, 9
pyran, 1625422580, 2021, 7, 4, 18, 16, 20, volt, 0.07
board, 1625422580, 2021, 7, 4, 18, 16, 20, temp, 20.00
pyran, 1625422590, 2021, 7, 4, 18, 16, 30, bits, 9
pyran, 1625422590, 2021, 7, 4, 18, 16, 30, volt, 0.07
board, 1625422590, 2021, 7, 4, 18, 16, 30, temp, 20.00
pyran, 1625422600, 2021, 7, 4, 18, 16, 40, bits, 9
pyran, 1625422600, 2021, 7, 4, 18, 16, 40, volt, 0.07
board, 1625422600, 2021, 7, 4, 18, 16, 40, temp, 19.75
pyran, 1625422610, 2021, 7, 4, 18, 16, 50, bits, 9
pyran, 1625422610, 2021, 7, 4, 18, 16, 50, volt, 0.07
board, 1625422610, 2021, 7, 4, 18, 16, 50, temp, 19.75
pyran, 1625422620, 2021, 7, 4, 18, 17, 0, bits, 9
pyran, 1625422620, 2021, 7, 4, 18, 17, 0, volt, 0.07
board, 1625422620, 2021, 7, 4, 18, 17, 0, temp, 20.00
pyran, 1625422630, 2021, 7, 4, 18, 17, 10, bits, 9
pyran, 1625422630, 2021, 7, 4, 18, 17, 10, volt, 0.07
board, 1625422630, 2021, 7, 4, 18, 17, 10, temp, 19.75
pyran, 1625422640, 2021, 7, 4, 18, 17, 20, bits, 9
pyran, 1625422640, 2021, 7, 4, 18, 17, 20, volt, 0.07
board, 1625422640, 2021, 7, 4, 18, 17, 20, temp, 19.75
pyran, 1625422650, 2021, 7, 4, 18, 17, 30, bits, 9
pyran, 1625422650, 2021, 7, 4, 18, 17, 30, volt, 0.07
board, 1625422650, 2021, 7, 4, 18, 17, 30, temp, 19.75
pyran, 1625422660, 2021, 7, 4, 18, 17, 40, bits, 8
pyran, 1625422660, 2021, 7, 4, 18, 17, 40, volt, 0.06
board, 1625422660, 2021, 7, 4, 18, 17, 40, temp, 19.75
pyran, 1625422670, 2021, 7, 4, 18, 17, 50, bits, 8
pyran, 1625422670, 2021, 7, 4, 18, 17, 50, volt, 0.06
board, 1625422670, 2021, 7, 4, 18, 17, 50, temp, 19.50
pyran, 1625422680, 2021, 7, 4, 18, 18, 0, bits, 8
pyran, 1625422680, 2021, 7, 4, 18, 18, 0, volt, 0.06
board, 1625422680, 2021, 7, 4, 18, 18, 0, temp, 19.50
pyran, 1625422690, 2021, 7, 4, 18, 18, 10, bits, 8
pyran, 1625422690, 2021, 7, 4, 18, 18, 10, volt, 0.06
board, 1625422690, 2021, 7, 4, 18, 18, 10, temp, 19.50
pyran, 1625422700, 2021, 7, 4, 18, 18, 20, bits, 8
pyran, 1625422700, 2021, 7, 4, 18, 18, 20, volt, 0.06
board, 1625422700, 2021, 7, 4, 18, 18, 20, temp, 19.50
pyran, 1625422710, 2021, 7, 4, 18, 18, 30, bits, 8
pyran, 1625422710, 2021, 7, 4, 18, 18, 30, volt, 0.06
board, 1625422710, 2021, 7, 4, 18, 18, 30, temp, 19.50
pyran, 1625422720, 2021, 7, 4, 18, 18, 40, bits, 8
pyran, 1625422720, 2021, 7, 4, 18, 18, 40, volt, 0.06
board, 1625422720, 2021, 7, 4, 18, 18, 40, temp, 19.50
pyran, 1625422730, 2021, 7, 4, 18, 18, 50, bits, 8
pyran, 1625422730, 2021, 7, 4, 18, 18, 50, volt, 0.06
board, 1625422730, 2021, 7, 4, 18, 18, 50, temp, 19.50
pyran, 1625422740, 2021, 7, 4, 18, 19, 0, bits, 8
pyran, 1625422740, 2021, 7, 4, 18, 19, 0, volt, 0.06
board, 1625422740, 2021, 7, 4, 18, 19, 0, temp, 19.50
pyran, 1625422750, 2021, 7, 4, 18, 19, 10, bits, 8
pyran, 1625422750, 2021, 7, 4, 18, 19, 10, volt, 0.06
board, 1625422750, 2021, 7, 4, 18, 19, 10, temp, 19.50
pyran, 1625422760, 2021, 7, 4, 18, 19, 20, bits, 8
pyran, 1625422760, 2021, 7, 4, 18, 19, 20, volt, 0.06
board, 1625422760, 2021, 7, 4, 18, 19, 20, temp, 19.25
pyran, 1625422770, 2021, 7, 4, 18, 19, 30, bits, 8
pyran, 1625422770, 2021, 7, 4, 18, 19, 30, volt, 0.06
board, 1625422770, 2021, 7, 4, 18, 19, 30, temp, 19.25
pyran, 1625422780, 2021, 7, 4, 18, 19, 40, bits, 8
pyran, 1625422780, 2021, 7, 4, 18, 19, 40, volt, 0.06
board, 1625422780, 2021, 7, 4, 18, 19, 40, temp, 19.25
pyran, 1625422790, 2021, 7, 4, 18, 19, 50, bits, 8
pyran, 1625422790, 2021, 7, 4, 18, 19, 50, volt, 0.06
board, 1625422790, 2021, 7, 4, 18, 19, 50, temp, 19.25
pyran, 1625422800, 2021, 7, 4, 18, 20, 0, bits, 8
pyran, 1625422800, 2021, 7, 4, 18, 20, 0, volt, 0.06
board, 1625422800, 2021, 7, 4, 18, 20, 0, temp, 19.25
pyran, 1625422810, 2021, 7, 4, 18, 20, 10, bits, 8
pyran, 1625422810, 2021, 7, 4, 18, 20, 10, volt, 0.06
board, 1625422810, 2021, 7, 4, 18, 20, 10, temp, 19.25
pyran, 1625422820, 2021, 7, 4, 18, 20, 20, bits, 7
pyran, 1625422820, 2021, 7, 4, 18, 20, 20, volt, 0.05
board, 1625422820, 2021, 7, 4, 18, 20, 20, temp, 19.00
pyran, 1625422830, 2021, 7, 4, 18, 20, 30, bits, 8
pyran, 1625422830, 2021, 7, 4, 18, 20, 30, volt, 0.06
board, 1625422830, 2021, 7, 4, 18, 20, 30, temp, 19.00
pyran, 1625422840, 2021, 7, 4, 18, 20, 40, bits, 8
pyran, 1625422840, 2021, 7, 4, 18, 20, 40, volt, 0.06
board, 1625422840, 2021, 7, 4, 18, 20, 40, temp, 19.25
pyran, 1625422850, 2021, 7, 4, 18, 20, 50, bits, 8
pyran, 1625422850, 2021, 7, 4, 18, 20, 50, volt, 0.06
board, 1625422850, 2021, 7, 4, 18, 20, 50, temp, 19.00
pyran, 1625422860, 2021, 7, 4, 18, 21, 0, bits, 8
pyran, 1625422860, 2021, 7, 4, 18, 21, 0, volt, 0.06
board, 1625422860, 2021, 7, 4, 18, 21, 0, temp, 19.00
pyran, 1625422870, 2021, 7, 4, 18, 21, 10, bits, 8
pyran, 1625422870, 2021, 7, 4, 18, 21, 10, volt, 0.06
board, 1625422870, 2021, 7, 4, 18, 21, 10, temp, 19.00
pyran, 1625422880, 2021, 7, 4, 18, 21, 20, bits, 8
pyran, 1625422880, 2021, 7, 4, 18, 21, 20, volt, 0.06
board, 1625422880, 2021, 7, 4, 18, 21, 20, temp, 19.00
pyran, 1625422890, 2021, 7, 4, 18, 21, 30, bits, 8
pyran, 1625422890, 2021, 7, 4, 18, 21, 30, volt, 0.06
board, 1625422890, 2021, 7, 4, 18, 21, 30, temp, 19.00
pyran, 1625422900, 2021, 7, 4, 18, 21, 40, bits, 8
pyran, 1625422900, 2021, 7, 4, 18, 21, 40, volt, 0.06
board, 1625422900, 2021, 7, 4, 18, 21, 40, temp, 19.00
pyran, 1625422910, 2021, 7, 4, 18, 21, 50, bits, 8
pyran, 1625422910, 2021, 7, 4, 18, 21, 50, volt, 0.06
board, 1625422910, 2021, 7, 4, 18, 21, 50, temp, 19.00
pyran, 1625422920, 2021, 7, 4, 18, 22, 0, bits, 8
pyran, 1625422920, 2021, 7, 4, 18, 22, 0, volt, 0.06
board, 1625422920, 2021, 7, 4, 18, 22, 0, temp, 18.75
pyran, 1625422930, 2021, 7, 4, 18, 22, 10, bits, 8
pyran, 1625422930, 2021, 7, 4, 18, 22, 10, volt, 0.06
board, 1625422930, 2021, 7, 4, 18, 22, 10, temp, 18.75
pyran, 1625422940, 2021, 7, 4, 18, 22, 20, bits, 8
pyran, 1625422940, 2021, 7, 4, 18, 22, 20, volt, 0.06
board, 1625422940, 2021, 7, 4, 18, 22, 20, temp, 18.75
pyran, 1625422950, 2021, 7, 4, 18, 22, 30, bits, 8
pyran, 1625422950, 2021, 7, 4, 18, 22, 30, volt, 0.06
board, 1625422950, 2021, 7, 4, 18, 22, 30, temp, 18.75
pyran, 1625422960, 2021, 7, 4, 18, 22, 40, bits, 8
pyran, 1625422960, 2021, 7, 4, 18, 22, 40, volt, 0.06
board, 1625422960, 2021, 7, 4, 18, 22, 40, temp, 18.75
pyran, 1625422970, 2021, 7, 4, 18, 22, 50, bits, 8
pyran, 1625422970, 2021, 7, 4, 18, 22, 50, volt, 0.06
board, 1625422970, 2021, 7, 4, 18, 22, 50, temp, 18.75
pyran, 1625422980, 2021, 7, 4, 18, 23, 0, bits, 8
pyran, 1625422980, 2021, 7, 4, 18, 23, 0, volt, 0.06
board, 1625422980, 2021, 7, 4, 18, 23, 0, temp, 18.75
pyran, 1625422990, 2021, 7, 4, 18, 23, 10, bits, 8
pyran, 1625422990, 2021, 7, 4, 18, 23, 10, volt, 0.06
board, 1625422990, 2021, 7, 4, 18, 23, 10, temp, 18.75
pyran, 1625423000, 2021, 7, 4, 18, 23, 20, bits, 8
pyran, 1625423000, 2021, 7, 4, 18, 23, 20, volt, 0.06
board, 1625423000, 2021, 7, 4, 18, 23, 20, temp, 18.50
pyran, 1625423010, 2021, 7, 4, 18, 23, 30, bits, 8
pyran, 1625423010, 2021, 7, 4, 18, 23, 30, volt, 0.06
board, 1625423010, 2021, 7, 4, 18, 23, 30, temp, 18.50
pyran, 1625423020, 2021, 7, 4, 18, 23, 40, bits, 7
pyran, 1625423020, 2021, 7, 4, 18, 23, 40, volt, 0.05
board, 1625423020, 2021, 7, 4, 18, 23, 40, temp, 18.50
pyran, 1625423030, 2021, 7, 4, 18, 23, 50, bits, 8
pyran, 1625423030, 2021, 7, 4, 18, 23, 50, volt, 0.06
board, 1625423030, 2021, 7, 4, 18, 23, 50, temp, 18.50
