"Month","Day","Hour","Minute","Half_min","fn","volt"
9,9,9,46,1,"plot57",25.6966666666667
9,9,9,47,0,"plot57",26.01
9,9,9,47,1,"plot57",26.0066666666667
9,9,9,48,0,"plot57",25.8433333333333
9,9,9,48,1,"plot57",25.7733333333333
9,9,9,49,0,"plot57",25.85
9,9,9,49,1,"plot57",26.0633333333333
9,9,9,50,0,"plot57",26.1066666666667
9,9,9,50,1,"plot57",25.98
9,9,9,51,0,"plot57",26.1633333333333
9,9,9,51,1,"plot57",26.31
9,9,9,52,0,"plot57",26.4566666666667
9,9,9,52,1,"plot57",26.5733333333333
9,9,9,53,0,"plot57",26.72
9,9,9,53,1,"plot57",26.88
9,9,9,54,0,"plot57",26.93
9,9,9,54,1,"plot57",27.0133333333333
9,9,9,55,0,"plot57",27.2433333333333
9,9,9,55,1,"plot57",27.1033333333333
9,9,9,56,0,"plot57",27.2266666666667
9,9,9,56,1,"plot57",27.4466666666667
9,9,9,57,0,"plot57",27.5466666666667
9,9,9,57,1,"plot57",27.8066666666667
9,9,9,58,0,"plot57",27.74
9,9,9,58,1,"plot57",27.5133333333333
9,9,9,59,0,"plot57",27.5633333333333
9,9,9,59,1,"plot57",27.8933333333333
9,9,10,0,0,"plot57",28.01
9,9,10,0,1,"plot57",27.8966666666667
9,9,10,1,0,"plot57",28.2233333333333
9,9,10,1,1,"plot57",28.4966666666667
9,9,10,2,0,"plot57",28.4833333333333
9,9,10,2,1,"plot57",28.5433333333333
9,9,10,3,0,"plot57",28.41
9,9,10,3,1,"plot57",28.6466666666667
9,9,10,4,0,"plot57",28.74
9,9,10,4,1,"plot57",28.65
9,9,10,5,0,"plot57",28.6466666666667
9,9,10,5,1,"plot57",29.0133333333333
9,9,10,6,0,"plot57",28.88
9,9,10,6,1,"plot57",29.03
9,9,10,7,0,"plot57",29.15
9,9,10,7,1,"plot57",29.2366666666667
9,9,10,8,0,"plot57",29.23
9,9,10,8,1,"plot57",29.2133333333333
9,9,10,9,0,"plot57",29.29
9,9,10,9,1,"plot57",29.36
9,9,10,10,0,"plot57",29.2633333333333
9,9,10,10,1,"plot57",29.51
9,9,10,11,0,"plot57",29.84
9,9,10,11,1,"plot57",29.78
9,9,10,12,0,"plot57",29.5466666666667
9,9,10,12,1,"plot57",29.3466666666667
9,9,10,13,0,"plot57",29.5766666666667
9,9,10,13,1,"plot57",29.7166666666667
9,9,10,14,0,"plot57",29.92
9,9,10,14,1,"plot57",29.85
9,9,10,15,0,"plot57",29.99
9,9,10,15,1,"plot57",30.1333333333333
9,9,10,16,0,"plot57",30.2233333333333
9,9,10,16,1,"plot57",30.13
9,9,10,17,0,"plot57",30.34
9,9,10,17,1,"plot57",30.3366666666667
9,9,10,18,0,"plot57",30.2133333333333
9,9,10,18,1,"plot57",30.1333333333333
9,9,10,19,0,"plot57",30.2166666666667
9,9,10,19,1,"plot57",30.29
9,9,10,20,0,"plot57",30.56
9,9,10,20,1,"plot57",30.7466666666667
9,9,10,21,0,"plot57",30.83
9,9,10,21,1,"plot57",30.7833333333333
9,9,10,22,0,"plot57",30.8066666666667
9,9,10,22,1,"plot57",30.9566666666667
9,9,10,23,0,"plot57",30.8366666666667
9,9,10,23,1,"plot57",30.8133333333333
9,9,10,24,0,"plot57",30.9066666666667
9,9,10,24,1,"plot57",30.8066666666667
9,9,10,25,0,"plot57",30.77
9,9,10,25,1,"plot57",30.51
9,9,10,26,0,"plot57",30.62
9,9,10,26,1,"plot57",30.8833333333333
9,9,10,27,0,"plot57",31.21
9,9,10,27,1,"plot57",31.1266666666667
9,9,10,28,0,"plot57",31.7466666666667
9,9,10,28,1,"plot57",31.75
9,9,10,29,0,"plot57",31.5733333333333
9,9,10,29,1,"plot57",31.6166666666667
9,9,10,30,0,"plot57",31.5433333333333
9,9,10,30,1,"plot57",31.6833333333333
9,9,10,31,0,"plot57",31.8366666666667
9,9,10,31,1,"plot57",31.8833333333333
9,9,10,32,0,"plot57",31.8733333333333
9,9,10,32,1,"plot57",31.9733333333333
9,9,10,33,0,"plot57",32.2
9,9,10,33,1,"plot57",32.42
9,9,10,34,0,"plot57",32.58
9,9,10,34,1,"plot57",32.6
9,9,10,35,0,"plot57",32.41
9,9,10,35,1,"plot57",32.2966666666667
9,9,10,36,0,"plot57",32.3266666666667
9,9,10,36,1,"plot57",32.3666666666667
9,9,10,37,0,"plot57",32.1033333333333
9,9,10,37,1,"plot57",32.1233333333333
9,9,10,38,0,"plot57",32.53
9,9,10,38,1,"plot57",32.6733333333333
9,9,10,39,0,"plot57",32.4866666666667
9,9,10,39,1,"plot57",32.5266666666667
9,9,10,40,0,"plot57",32.59
9,9,10,40,1,"plot57",32.6533333333333
9,9,10,41,0,"plot57",32.82
9,9,10,41,1,"plot57",33.17
9,9,10,42,0,"plot57",32.9366666666667
9,9,10,42,1,"plot57",32.8166666666667
9,9,10,43,0,"plot57",32.6266666666667
9,9,10,43,1,"plot57",32.7533333333333
9,9,10,44,0,"plot57",33.29
9,9,10,44,1,"plot57",33.54
9,9,10,45,0,"plot57",33.5033333333333
9,9,10,45,1,"plot57",34.1
9,9,10,46,0,"plot57",34.0533333333333
9,9,10,46,1,"plot57",34.1666666666667
9,9,10,47,0,"plot57",34.0833333333333
9,9,10,47,1,"plot57",34
9,9,10,48,0,"plot57",34.03
9,9,10,48,1,"plot57",34.2333333333333
9,9,10,49,0,"plot57",34.07
9,9,10,49,1,"plot57",34.2066666666667
9,9,10,50,0,"plot57",34.4933333333333
9,9,10,50,1,"plot57",34.5666666666667
9,9,10,51,0,"plot57",34.43
9,9,10,51,1,"plot57",34.1866666666667
9,9,10,52,0,"plot57",34.18
9,9,10,52,1,"plot57",33.8
9,9,10,53,0,"plot57",33.7966666666667
9,9,10,53,1,"plot57",34.3833333333333
9,9,10,54,0,"plot57",34.5733333333333
9,9,10,54,1,"plot57",34.5966666666667
9,9,10,55,0,"plot57",34.4633333333333
9,9,10,55,1,"plot57",34.7833333333333
9,9,10,56,0,"plot57",34.7466666666667
9,9,10,56,1,"plot57",34.8666666666667
9,9,10,57,0,"plot57",34.7466666666667
9,9,10,57,1,"plot57",34.81
9,9,10,58,0,"plot57",35.1033333333333
9,9,10,58,1,"plot57",35.44
9,9,10,59,0,"plot57",35.6166666666667
9,9,10,59,1,"plot57",35.7033333333333
9,9,11,0,0,"plot57",36.0633333333333
9,9,11,0,1,"plot57",36.2033333333333
9,9,11,1,0,"plot57",35.91
9,9,11,1,1,"plot57",35.89
9,9,11,2,0,"plot57",36.2733333333333
9,9,11,2,1,"plot57",36.2066666666667
9,9,11,3,0,"plot57",35.88
9,9,11,3,1,"plot57",36.2066666666667
9,9,11,4,0,"plot57",36.28
9,9,11,4,1,"plot57",36.5066666666667
9,9,11,5,0,"plot57",36.18
9,9,11,5,1,"plot57",36.2566666666667
9,9,11,6,0,"plot57",35.9733333333333
9,9,11,6,1,"plot57",35.9066666666667
9,9,11,7,0,"plot57",35.84
9,9,11,7,1,"plot57",35.88
9,9,11,8,0,"plot57",35.62
9,9,11,8,1,"plot57",35.5766666666667
9,9,11,9,0,"plot57",35.6766666666667
9,9,11,9,1,"plot57",35.91
9,9,11,10,0,"plot57",36.4166666666667
9,9,11,10,1,"plot57",36.7233333333333
9,9,11,11,0,"plot57",36.7033333333333
9,9,11,11,1,"plot57",36.4333333333333
9,9,11,12,0,"plot57",36.6133333333333
9,9,11,12,1,"plot57",36.6233333333333
9,9,11,13,0,"plot57",36.6866666666667
9,9,11,13,1,"plot57",36.8766666666667
9,9,11,14,0,"plot57",37.2433333333333
9,9,11,14,1,"plot57",37.1766666666667
9,9,11,15,0,"plot57",36.7966666666667
9,9,11,15,1,"plot57",37.2733333333333
9,9,11,16,0,"plot57",37.2333333333333
9,9,11,16,1,"plot57",36.99
9,9,11,17,0,"plot57",37.1266666666667
9,9,11,17,1,"plot57",37.1433333333333
9,9,11,18,0,"plot57",36.93
9,9,11,18,1,"plot57",37.1966666666667
9,9,11,19,0,"plot57",37.0166666666667
9,9,11,19,1,"plot57",36.9766666666667
9,9,11,20,0,"plot57",37.0933333333333
9,9,11,20,1,"plot57",37.2633333333333
9,9,11,21,0,"plot57",37.53
9,9,11,21,1,"plot57",37.5733333333333
9,9,11,22,0,"plot57",37.3866666666667
9,9,11,22,1,"plot57",37.4766666666667
9,9,11,23,0,"plot57",37.2166666666667
9,9,11,23,1,"plot57",37.6366666666667
9,9,11,24,0,"plot57",37.4066666666667
9,9,11,24,1,"plot57",37.3633333333333
9,9,11,25,0,"plot57",37.4233333333333
9,9,11,25,1,"plot57",37.1966666666667
9,9,11,26,0,"plot57",37.31
9,9,11,26,1,"plot57",37.19
9,9,11,27,0,"plot57",37.5266666666667
9,9,11,27,1,"plot57",37.78
9,9,11,28,0,"plot57",37.7866666666667
9,9,11,28,1,"plot57",37.7533333333333
9,9,11,29,0,"plot57",37.88
9,9,11,29,1,"plot57",38.21
9,9,11,30,0,"plot57",38.14
9,9,11,30,1,"plot57",38.41
9,9,11,31,0,"plot57",38.18
9,9,11,31,1,"plot57",38.2566666666667
9,9,11,32,0,"plot57",37.9833333333333
9,9,11,32,1,"plot57",37.8433333333333
9,9,11,33,0,"plot57",38.1733333333333
9,9,11,33,1,"plot57",38.0433333333333
9,9,11,34,0,"plot57",38.3633333333333
9,9,11,34,1,"plot57",38.47
9,9,11,35,0,"plot57",38.5266666666667
9,9,11,35,1,"plot57",38.35
9,9,11,36,0,"plot57",38.4433333333333
9,9,11,36,1,"plot57",38.3833333333333
9,9,11,37,0,"plot57",38.4066666666667
9,9,11,37,1,"plot57",38.52
9,9,11,38,0,"plot57",38.55
9,9,11,38,1,"plot57",38.4
9,9,11,39,0,"plot57",38.5333333333333
9,9,11,39,1,"plot57",38.96
9,9,11,40,0,"plot57",38.8766666666667
9,9,11,40,1,"plot57",38.75
9,9,11,41,0,"plot57",38.5266666666667
9,9,11,41,1,"plot57",38.67
9,9,11,42,0,"plot57",38.7666666666667
9,9,11,42,1,"plot57",38.78
9,9,11,43,0,"plot57",38.9933333333333
9,9,11,43,1,"plot57",39.12
9,9,11,44,0,"plot57",38.8233333333333
9,9,11,44,1,"plot57",38.6266666666667
9,9,11,45,0,"plot57",38.5966666666667
9,9,11,45,1,"plot57",38.3
9,9,11,46,0,"plot57",38.2966666666667
9,9,11,46,1,"plot57",38.5566666666667
9,9,11,47,0,"plot57",38.7466666666667
9,9,11,47,1,"plot57",38.3166666666667
9,9,11,48,0,"plot57",38.1366666666667
9,9,11,48,1,"plot57",38.7333333333333
9,9,11,49,0,"plot57",39.1733333333333
9,9,11,49,1,"plot57",39.0433333333333
9,9,11,50,0,"plot57",39.4733333333333
9,9,11,50,1,"plot57",39.5333333333333
9,9,11,51,0,"plot57",39.5566666666667
9,9,11,51,1,"plot57",39.9266666666667
9,9,11,52,0,"plot57",40.02
9,9,11,52,1,"plot57",40.3633333333333
9,9,11,53,0,"plot57",40.1933333333333
9,9,11,53,1,"plot57",40.09
9,9,11,54,0,"plot57",40.2966666666667
9,9,11,54,1,"plot57",40.3366666666667
9,9,11,55,0,"plot57",40.37
9,9,11,55,1,"plot57",40.3666666666667
9,9,11,56,0,"plot57",40.3633333333333
9,9,11,56,1,"plot57",40.34
9,9,11,57,0,"plot57",40.5233333333333
9,9,11,57,1,"plot57",40.49
9,9,11,58,0,"plot57",40.5466666666667
9,9,11,58,1,"plot57",40.4066666666667
9,9,11,59,0,"plot57",40.3633333333333
9,9,11,59,1,"plot57",40.37
9,9,12,0,0,"plot57",40.3833333333333
9,9,12,0,1,"plot57",40.33
9,9,12,1,0,"plot57",40.0466666666667
9,9,12,1,1,"plot57",40.3666666666667
9,9,12,2,0,"plot57",40.38
9,9,12,2,1,"plot57",40.4066666666667
9,9,12,3,0,"plot57",40.6733333333333
9,9,12,3,1,"plot57",40.9666666666667
9,9,12,4,0,"plot57",40.64
9,9,12,4,1,"plot57",40.69
9,9,12,5,0,"plot57",40.75
9,9,12,5,1,"plot57",41.1666666666667
9,9,12,6,0,"plot57",41.07
9,9,12,6,1,"plot57",41.22
9,9,12,7,0,"plot57",41.1
9,9,12,7,1,"plot57",40.95
9,9,12,8,0,"plot57",40.7466666666667
9,9,12,8,1,"plot57",40.7433333333333
9,9,12,9,0,"plot57",40.6266666666667
9,9,12,9,1,"plot57",40.58
9,9,12,10,0,"plot57",40.45
9,9,12,10,1,"plot57",40.35
9,9,12,11,0,"plot57",40.3
9,9,12,11,1,"plot57",40.42
9,9,12,12,0,"plot57",40.8733333333333
9,9,12,12,1,"plot57",40.4966666666667
9,9,12,13,0,"plot57",40.54
9,9,12,13,1,"plot57",40.76
9,9,12,14,0,"plot57",40.7133333333333
9,9,12,14,1,"plot57",40.8266666666667
9,9,12,15,0,"plot57",40.72
9,9,12,15,1,"plot57",40.7166666666667
9,9,12,16,0,"plot57",41.08
9,9,12,16,1,"plot57",41.1866666666667
9,9,12,17,0,"plot57",41.03
9,9,12,17,1,"plot57",41.0733333333333
9,9,12,18,0,"plot57",41.0966666666667
9,9,12,18,1,"plot57",41.25
9,9,12,19,0,"plot57",41.0766666666667
9,9,12,19,1,"plot57",41.1433333333333
9,9,12,20,0,"plot57",41.2966666666667
9,9,12,20,1,"plot57",41.29
9,9,12,21,0,"plot57",41.2566666666667
9,9,12,21,1,"plot57",41.2733333333333
9,9,12,22,0,"plot57",41.04
9,9,12,22,1,"plot57",40.8166666666667
9,9,12,23,0,"plot57",41.0133333333333
9,9,12,23,1,"plot57",41.0333333333333
9,9,12,24,0,"plot57",41.1166666666667
9,9,12,24,1,"plot57",40.9766666666667
9,9,12,25,0,"plot57",41.1766666666667
9,9,12,25,1,"plot57",41.2866666666667
9,9,12,26,0,"plot57",41.47
9,9,12,26,1,"plot57",41.53
9,9,12,27,0,"plot57",41.4566666666667
9,9,12,27,1,"plot57",41.4466666666667
9,9,12,28,0,"plot57",41.3133333333333
9,9,12,28,1,"plot57",41.1666666666667
9,9,12,29,0,"plot57",41.23
9,9,12,29,1,"plot57",41.31
9,9,12,30,0,"plot57",41.4266666666667
9,9,12,30,1,"plot57",41.4933333333333
9,9,12,31,0,"plot57",41.5666666666667
9,9,12,31,1,"plot57",41.77
9,9,12,32,0,"plot57",41.8266666666667
9,9,12,32,1,"plot57",41.7566666666667
9,9,12,33,0,"plot57",41.8633333333333
9,9,12,33,1,"plot57",41.8666666666667
9,9,12,34,0,"plot57",41.8366666666667
9,9,12,34,1,"plot57",41.9966666666667
9,9,12,35,0,"plot57",41.87
9,9,12,35,1,"plot57",41.8333333333333
9,9,12,36,0,"plot57",41.7266666666667
9,9,12,36,1,"plot57",41.76
9,9,12,37,0,"plot57",41.8
9,9,12,37,1,"plot57",41.7966666666667
9,9,12,38,0,"plot57",41.6966666666667
9,9,12,38,1,"plot57",41.6566666666667
9,9,12,39,0,"plot57",41.7
9,9,12,39,1,"plot57",41.7933333333333
9,9,12,40,0,"plot57",41.91
9,9,12,40,1,"plot57",41.95
9,9,12,41,0,"plot57",41.7633333333333
9,9,12,41,1,"plot57",41.6133333333333
9,9,12,42,0,"plot57",41.7733333333333
9,9,12,42,1,"plot57",41.97
9,9,12,43,0,"plot57",41.78
9,9,12,43,1,"plot57",41.6266666666667
9,9,12,44,0,"plot57",41.7733333333333
9,9,12,44,1,"plot57",41.77
9,9,12,45,0,"plot57",41.85
9,9,12,45,1,"plot57",41.8666666666667
9,9,12,46,0,"plot57",41.7633333333333
9,9,12,46,1,"plot57",41.6833333333333
9,9,12,47,0,"plot57",41.6266666666667
9,9,12,47,1,"plot57",41.67
9,9,12,48,0,"plot57",41.86
9,9,12,48,1,"plot57",41.8066666666667
9,9,12,49,0,"plot57",41.7966666666667
9,9,12,49,1,"plot57",41.7066666666667
9,9,12,50,0,"plot57",41.4833333333333
9,9,12,50,1,"plot57",41.43
9,9,12,51,0,"plot57",41.71
9,9,12,51,1,"plot57",41.6133333333333
9,9,12,52,0,"plot57",41.53
9,9,12,52,1,"plot57",41.4966666666667
9,9,12,53,0,"plot57",41.67
9,9,12,53,1,"plot57",41.5566666666667
9,9,12,54,0,"plot57",41.7166666666667
9,9,12,54,1,"plot57",41.9533333333333
9,9,12,55,0,"plot57",41.78
9,9,12,55,1,"plot57",41.7833333333333
9,9,12,56,0,"plot57",41.98
9,9,12,56,1,"plot57",41.98
9,9,12,57,0,"plot57",41.8266666666667
9,9,12,57,1,"plot57",41.7633333333333
9,9,12,58,0,"plot57",41.79
9,9,12,58,1,"plot57",41.78
9,9,12,59,0,"plot57",41.6966666666667
9,9,12,59,1,"plot57",41.46
9,9,13,0,0,"plot57",41.68
9,9,13,0,1,"plot57",41.7333333333333
9,9,13,1,0,"plot57",41.5933333333333
9,9,13,1,1,"plot57",41.7133333333333
9,9,13,2,0,"plot57",41.8
9,9,13,2,1,"plot57",41.82
9,9,13,3,0,"plot57",41.6833333333333
9,9,13,3,1,"plot57",41.78
9,9,13,4,0,"plot57",41.87
9,9,13,4,1,"plot57",41.93
9,9,13,5,0,"plot57",41.62
9,9,13,5,1,"plot57",41.8933333333333
9,9,13,6,0,"plot57",41.8566666666667
9,9,13,6,1,"plot57",42.0566666666667
9,9,13,7,0,"plot57",42.1433333333333
9,9,13,7,1,"plot57",42.0333333333333
9,9,13,8,0,"plot57",42.06
9,9,13,8,1,"plot57",41.7866666666667
9,9,13,9,0,"plot57",41.8566666666667
9,9,13,9,1,"plot57",42.0233333333333
9,9,13,10,0,"plot57",41.7966666666667
9,9,13,10,1,"plot57",41.8966666666667
9,9,13,11,0,"plot57",41.8133333333333
9,9,13,11,1,"plot57",41.9966666666667
9,9,13,12,0,"plot57",41.9266666666667
9,9,13,12,1,"plot57",41.75
9,9,13,13,0,"plot57",41.78
9,9,13,13,1,"plot57",41.7966666666667
9,9,13,14,0,"plot57",41.87
9,9,13,14,1,"plot57",41.6966666666667
9,9,13,15,0,"plot57",41.7366666666667
9,9,13,15,1,"plot57",41.6533333333333
9,9,13,16,0,"plot57",41.1633333333333
9,9,13,16,1,"plot57",40.8833333333333
9,9,13,17,0,"plot57",40.9566666666667
9,9,13,17,1,"plot57",40.93
9,9,13,18,0,"plot57",41.0733333333333
9,9,13,18,1,"plot57",41.0133333333333
9,9,13,19,0,"plot57",41.0633333333333
9,9,13,19,1,"plot57",41.53
9,9,13,20,0,"plot57",41.4666666666667
9,9,13,20,1,"plot57",41.5133333333333
9,9,13,21,0,"plot57",41.61
9,9,13,21,1,"plot57",41.4733333333333
9,9,13,22,0,"plot57",41.4633333333333
9,9,13,22,1,"plot57",41.4333333333333
9,9,13,23,0,"plot57",41.3933333333333
9,9,13,23,1,"plot57",41.48
9,9,13,24,0,"plot57",41.6033333333333
9,9,13,24,1,"plot57",41.87
9,9,13,25,0,"plot57",41.6433333333333
9,9,13,25,1,"plot57",41.7833333333333
9,9,13,26,0,"plot57",41.61
9,9,13,26,1,"plot57",41.8266666666667
9,9,13,27,0,"plot57",41.79
9,9,13,27,1,"plot57",41.57
9,9,13,28,0,"plot57",41.51
9,9,13,28,1,"plot57",41.2266666666667
9,9,13,29,0,"plot57",41.2166666666667
9,9,13,29,1,"plot57",41.06
9,9,13,30,0,"plot57",41.0633333333333
9,9,13,30,1,"plot57",41.1833333333333
9,9,13,31,0,"plot57",41.06
9,9,13,31,1,"plot57",40.8466666666667
9,9,13,32,0,"plot57",40.8633333333333
9,9,13,32,1,"plot57",41.06
9,9,13,33,0,"plot57",41.3166666666667
9,9,13,33,1,"plot57",41.1066666666667
9,9,13,34,0,"plot57",40.87
9,9,13,34,1,"plot57",40.7466666666667
9,9,13,35,0,"plot57",40.8633333333333
9,9,13,35,1,"plot57",40.9633333333333
9,9,13,36,0,"plot57",40.7166666666667
9,9,13,36,1,"plot57",40.9933333333333
9,9,13,37,0,"plot57",41.02
9,9,13,37,1,"plot57",40.8266666666667
9,9,13,38,0,"plot57",40.93
9,9,13,38,1,"plot57",40.73
9,9,13,39,0,"plot57",40.8033333333333
9,9,13,39,1,"plot57",40.9
9,9,13,40,0,"plot57",40.9333333333333
9,9,13,40,1,"plot57",40.78
9,9,13,41,0,"plot57",41.05
9,9,13,41,1,"plot57",40.9233333333333
9,9,13,42,0,"plot57",40.84
9,9,13,42,1,"plot57",40.93
9,9,13,43,0,"plot57",40.78
9,9,13,43,1,"plot57",40.46
9,9,13,44,0,"plot57",40.3733333333333
9,9,13,44,1,"plot57",40.4433333333333
9,9,13,45,0,"plot57",39.9833333333333
9,9,13,45,1,"plot57",40.14
9,9,13,46,0,"plot57",39.88
9,9,13,46,1,"plot57",39.77
9,9,13,47,0,"plot57",39.63
9,9,13,47,1,"plot57",39.4566666666667
9,9,13,48,0,"plot57",39.21
9,9,13,48,1,"plot57",39.2333333333333
9,9,13,49,0,"plot57",39.4933333333333
9,9,13,49,1,"plot57",39.4533333333333
9,9,13,50,0,"plot57",39.34
9,9,13,50,1,"plot57",39.6966666666667
9,9,13,51,0,"plot57",39.88
9,9,13,51,1,"plot57",39.85
9,9,13,52,0,"plot57",39.5833333333333
9,9,13,52,1,"plot57",39.4933333333333
9,9,13,53,0,"plot57",39.5433333333333
9,9,13,53,1,"plot57",39.6266666666667
9,9,13,54,0,"plot57",39.4366666666667
9,9,13,54,1,"plot57",39.4566666666667
9,9,13,55,0,"plot57",39.57
9,9,13,55,1,"plot57",39.3733333333333
9,9,13,56,0,"plot57",39.24
9,9,13,56,1,"plot57",39.49
9,9,13,57,0,"plot57",39.4766666666667
9,9,13,57,1,"plot57",39.3866666666667
9,9,13,58,0,"plot57",39.48
9,9,13,58,1,"plot57",39.55
9,9,13,59,0,"plot57",39.2666666666667
9,9,13,59,1,"plot57",39.4033333333333
9,9,14,0,0,"plot57",39.5066666666667
9,9,14,0,1,"plot57",39.14
9,9,14,1,0,"plot57",39.0066666666667
9,9,14,1,1,"plot57",38.9866666666667
9,9,14,2,0,"plot57",38.9966666666667
9,9,14,2,1,"plot57",38.81
9,9,14,3,0,"plot57",38.8333333333333
9,9,14,3,1,"plot57",38.6466666666667
9,9,14,4,0,"plot57",38.2766666666667
9,9,14,4,1,"plot57",37.7866666666667
9,9,14,5,0,"plot57",38.34
9,9,14,5,1,"plot57",38.5266666666667
9,9,14,6,0,"plot57",38.58
9,9,14,6,1,"plot57",38.65
9,9,14,7,0,"plot57",38.5333333333333
9,9,14,7,1,"plot57",38.61
9,9,14,8,0,"plot57",38.7733333333333
9,9,14,8,1,"plot57",38.99
9,9,14,9,0,"plot57",38.94
9,9,14,9,1,"plot57",38.5866666666667
9,9,14,10,0,"plot57",38.2733333333333
9,9,14,10,1,"plot57",38.1766666666667
9,9,14,11,0,"plot57",38.2666666666667
9,9,14,11,1,"plot57",38.3166666666667
9,9,14,12,0,"plot57",38.4
9,9,14,12,1,"plot57",38.6466666666667
9,9,14,13,0,"plot57",38.4533333333333
9,9,14,13,1,"plot57",38.4233333333333
9,9,14,14,0,"plot57",38.1466666666667
9,9,14,14,1,"plot57",38.1166666666667
9,9,14,15,0,"plot57",37.8833333333333
9,9,14,15,1,"plot57",37.7966666666667
9,9,14,16,0,"plot57",37.7
9,9,14,16,1,"plot57",37.55
9,9,14,17,0,"plot57",37.5866666666667
9,9,14,17,1,"plot57",37.65
9,9,14,18,0,"plot57",37.83
9,9,14,18,1,"plot57",37.8233333333333
9,9,14,19,0,"plot57",37.7866666666667
9,9,14,19,1,"plot57",37.8
9,9,14,20,0,"plot57",37.6533333333333
9,9,14,20,1,"plot57",37.59
9,9,14,21,0,"plot57",37.35
9,9,14,21,1,"plot57",37.7433333333333
9,9,14,22,0,"plot57",37.7633333333333
9,9,14,22,1,"plot57",37.5066666666667
9,9,14,23,0,"plot57",37.3
9,9,14,23,1,"plot57",37.39
9,9,14,24,0,"plot57",37.42
9,9,14,24,1,"plot57",37.2433333333333
9,9,14,25,0,"plot57",37.1933333333333
9,9,14,25,1,"plot57",36.9
9,9,14,26,0,"plot57",37.1
9,9,14,26,1,"plot57",37.0966666666667
9,9,14,27,0,"plot57",36.7533333333333
9,9,14,27,1,"plot57",36.8233333333333
9,9,14,28,0,"plot57",36.8466666666667
9,9,14,28,1,"plot57",36.7733333333333
9,9,14,29,0,"plot57",36.79
9,9,14,29,1,"plot57",36.97
9,9,14,30,0,"plot57",36.8766666666667
9,9,14,30,1,"plot57",36.9666666666667
9,9,14,31,0,"plot57",36.5933333333333
9,9,14,31,1,"plot57",36.79
9,9,14,32,0,"plot57",36.6066666666667
9,9,14,32,1,"plot57",36.55
9,9,14,33,0,"plot57",36.6366666666667
9,9,14,33,1,"plot57",36.56
9,9,14,34,0,"plot57",36.6
9,9,14,34,1,"plot57",36.3533333333333
9,9,14,35,0,"plot57",35.75
9,9,14,35,1,"plot57",35.8833333333333
9,9,14,36,0,"plot57",36.0866666666667
9,9,14,36,1,"plot57",36.5966666666667
9,9,14,37,0,"plot57",36.5433333333333
9,9,14,37,1,"plot57",36.4966666666667
9,9,14,38,0,"plot57",36.6433333333333
9,9,14,38,1,"plot57",36.61
9,9,14,39,0,"plot57",36.3466666666667
9,9,14,39,1,"plot57",36.1133333333333
9,9,14,40,0,"plot57",36.0133333333333
9,9,14,40,1,"plot57",35.81
9,9,14,41,0,"plot57",35.6266666666667
9,9,14,41,1,"plot57",35.3766666666667
9,9,14,42,0,"plot57",35.0533333333333
9,9,14,42,1,"plot57",34.9766666666667
9,9,14,43,0,"plot57",34.9466666666667
9,9,14,43,1,"plot57",34.99
9,9,14,44,0,"plot57",35.1533333333333
9,9,14,44,1,"plot57",35.3466666666667
9,9,14,45,0,"plot57",35.0866666666667
9,9,14,45,1,"plot57",35.0233333333333
9,9,14,46,0,"plot57",34.87
9,9,14,46,1,"plot57",35
9,9,14,47,0,"plot57",34.9566666666667
9,9,14,47,1,"plot57",35.0266666666667
9,9,14,48,0,"plot57",34.7566666666667
9,9,14,48,1,"plot57",34.6533333333333
9,9,14,49,0,"plot57",34.66
9,9,14,49,1,"plot57",34.8133333333333
9,9,14,50,0,"plot57",34.6433333333333
9,9,14,50,1,"plot57",34.4266666666667
9,9,14,51,0,"plot57",34.2066666666667
9,9,14,51,1,"plot57",34.19
9,9,14,52,0,"plot57",34.3033333333333
9,9,14,52,1,"plot57",34.4933333333333
9,9,14,53,0,"plot57",34.3833333333333
9,9,14,53,1,"plot57",34.1466666666667
9,9,14,54,0,"plot57",33.8533333333333
9,9,14,54,1,"plot57",33.8066666666667
9,9,14,55,0,"plot57",33.88
9,9,14,55,1,"plot57",33.88
9,9,14,56,0,"plot57",33.66
9,9,14,56,1,"plot57",33.7833333333333
9,9,14,57,0,"plot57",33.85
9,9,14,57,1,"plot57",33.8166666666667
9,9,14,58,0,"plot57",33.6766666666667
9,9,14,58,1,"plot57",33.61
9,9,14,59,0,"plot57",33.5933333333333
9,9,14,59,1,"plot57",33.5666666666667
9,9,15,0,0,"plot57",33.6433333333333
9,9,15,0,1,"plot57",33.4333333333333
9,9,15,1,0,"plot57",33.1266666666667
9,9,15,1,1,"plot57",33.1666666666667
9,9,15,2,0,"plot57",32.8533333333333
9,9,15,2,1,"plot57",32.9233333333333
9,9,15,3,0,"plot57",32.5166666666667
9,9,15,3,1,"plot57",32.4133333333333
9,9,15,4,0,"plot57",31.4633333333333
9,9,15,4,1,"plot57",26.2466666666667
9,9,15,5,0,"plot57",23.3133333333333
9,9,15,5,1,"plot57",16.1733333333333
9,9,15,6,0,"plot57",9.94666666666667
9,9,15,6,1,"plot57",4.89333333333333
9,9,15,7,0,"plot57",0.333333333333333
9,9,15,7,1,"plot57",0.23
9,9,15,8,0,"plot57",0.236666666666667
9,9,15,8,1,"plot57",1.36666666666667
9,9,15,9,0,"plot57",0.243333333333333
9,9,15,9,1,"plot57",0.306666666666667
