"Month","Day","Hour","Half_hour","Minute","plot","volt"
8,17,8,0,42,"plot6",17.5233333333333
8,17,8,0,35,"plot6",16.415
8,17,8,0,41,"plot6",17.4083333333333
8,17,8,0,34,"plot6",16.215
8,17,8,0,36,"plot6",16.4683333333333
8,17,8,0,33,"plot6",15.9916666666667
8,17,8,0,51,"plot6",19.0833333333333
8,17,8,0,45,"plot6",17.925
8,17,8,0,46,"plot6",18.2266666666667
8,17,8,0,47,"plot6",18.3583333333333
8,17,8,30,23,"plot6",14.4083333333333
8,17,8,30,20,"plot6",13.9466666666667
8,17,8,30,12,"plot6",12.54
8,17,8,30,19,"plot6",13.85
8,17,8,30,24,"plot6",14.53
8,17,8,30,28,"plot6",15.3783333333333
8,17,8,30,11,"plot6",12.3333333333333
8,17,8,30,14,"plot6",12.9116666666667
8,17,8,30,29,"plot6",15.53
8,17,8,30,10,"plot6",12.2133333333333
8,17,8,30,1,"plot6",10.83
8,17,8,30,8,"plot6",11.8316666666667
8,17,8,30,7,"plot6",11.705
8,17,8,30,27,"plot6",15.245
8,17,8,30,6,"plot6",11.5016666666667
8,17,8,30,2,"plot6",10.925
8,17,8,30,3,"plot6",11.1016666666667
8,17,8,30,13,"plot6",12.6566666666667
8,17,8,30,25,"plot6",14.5783333333333
8,17,8,30,17,"plot6",13.3783333333333
8,17,8,30,16,"plot6",13.2183333333333
8,17,8,30,4,"plot6",11.2
8,17,8,30,21,"plot6",14.0966666666667
8,17,8,30,26,"plot6",14.8525
8,17,8,30,22,"plot6",14.2266666666667
8,17,8,30,18,"plot6",13.645
8,17,8,30,15,"plot6",13.085
8,17,8,30,5,"plot6",11.3983333333333
8,17,8,30,9,"plot6",12.0333333333333
8,17,8,30,0,"plot6",10.6975
8,17,9,0,48,"plot6",27.69
8,17,9,0,49,"plot6",27.81
8,17,9,0,45,"plot6",27.205
8,17,9,0,40,"plot6",26.3933333333333
8,17,9,0,46,"plot6",27.2833333333333
8,17,9,0,59,"plot6",29.1566666666667
8,17,9,0,57,"plot6",28.9433333333333
8,17,9,0,55,"plot6",28.6483333333333
8,17,9,0,58,"plot6",28.9933333333333
8,17,9,0,35,"plot6",25.7916666666667
8,17,9,0,30,"plot6",25.0466666666667
8,17,9,0,54,"plot6",28.5666666666667
8,17,9,0,50,"plot6",27.85
8,17,9,0,42,"plot6",26.7066666666667
8,17,9,0,43,"plot6",26.8316666666667
8,17,9,0,47,"plot6",27.495
8,17,9,0,33,"plot6",25.5833333333333
8,17,9,0,56,"plot6",28.8733333333333
8,17,9,0,39,"plot6",26.2683333333333
8,17,9,0,44,"plot6",27.0733333333333
8,17,9,0,36,"plot6",25.9266666666667
8,17,9,0,37,"plot6",26.0716666666667
8,17,9,0,32,"plot6",25.3066666666667
8,17,9,0,31,"plot6",25.1666666666667
8,17,9,0,34,"plot6",25.6833333333333
8,17,9,0,52,"plot6",28.212
8,17,9,0,51,"plot6",27.9883333333333
8,17,9,0,41,"plot6",26.605
8,17,9,0,53,"plot6",28.54
8,17,9,0,38,"plot6",26.1683333333333
8,17,9,30,25,"plot6",24.265
8,17,9,30,2,"plot6",20.6233333333333
8,17,9,30,13,"plot6",22.385
8,17,9,30,27,"plot6",24.5466666666667
8,17,9,30,12,"plot6",22.1983333333333
8,17,9,30,4,"plot6",21.045
8,17,9,30,29,"plot6",24.9733333333333
8,17,9,30,23,"plot6",23.9316666666667
8,17,9,30,8,"plot6",21.5133333333333
8,17,9,30,11,"plot6",22.1666666666667
8,17,9,30,26,"plot6",24.4133333333333
8,17,9,30,21,"plot6",23.5133333333333
8,17,9,30,0,"plot6",20.3166666666667
8,17,9,30,22,"plot6",23.8083333333333
8,17,9,30,1,"plot6",20.5416666666667
8,17,9,30,20,"plot6",23.3683333333333
8,17,9,30,28,"plot6",24.85
8,17,9,30,15,"plot6",22.62
8,17,9,30,9,"plot6",21.8166666666667
8,17,9,30,16,"plot6",22.735
8,17,9,30,10,"plot6",21.9566666666667
8,17,9,30,3,"plot6",20.93
8,17,9,30,14,"plot6",22.3833333333333
8,17,9,30,6,"plot6",21.2383333333333
8,17,9,30,18,"plot6",23.23
8,17,9,30,19,"plot6",23.3533333333333
8,17,9,30,5,"plot6",21.1683333333333
8,17,9,30,7,"plot6",21.3766666666667
8,17,9,30,17,"plot6",23.04
8,22,16,0,36,"plot6",25.205
8,22,16,0,32,"plot6",25.53
8,22,16,0,38,"plot6",24.96
8,22,16,0,35,"plot6",25.3783333333333
8,22,16,0,59,"plot6",21.9483333333333
8,22,16,0,37,"plot6",25.0083333333333
8,22,16,0,51,"plot6",23.04
8,22,16,0,48,"plot6",23.5216666666667
8,22,16,0,50,"plot6",23.3366666666667
8,22,16,0,34,"plot6",25.1883333333333
8,22,16,0,45,"plot6",23.91
8,22,16,0,49,"plot6",23.475
8,22,16,0,47,"plot6",23.6166666666667
8,22,16,0,31,"plot6",25.6833333333333
8,22,16,0,39,"plot6",24.97
8,22,16,0,58,"plot6",22.1383333333333
8,22,16,0,42,"plot6",24.5866666666667
8,22,16,0,30,"plot6",25.65
8,22,16,0,57,"plot6",22.1316666666667
8,22,16,0,46,"plot6",23.7
8,22,16,0,55,"plot6",22.4466666666667
8,22,16,0,43,"plot6",24.4683333333333
8,22,16,0,41,"plot6",24.6833333333333
8,22,16,0,44,"plot6",24.1883333333333
8,22,16,0,54,"plot6",22.68
8,22,16,0,52,"plot6",22.9933333333333
8,22,16,0,40,"plot6",24.8933333333333
8,22,16,0,56,"plot6",22.295
8,22,16,0,33,"plot6",25.155
8,22,16,0,53,"plot6",22.6716666666667
8,22,16,30,18,"plot6",27.295
8,22,16,30,17,"plot6",27.0933333333333
8,22,16,30,0,"plot6",30.5166666666667
8,22,16,30,12,"plot6",27.7783333333333
8,22,16,30,1,"plot6",30.1333333333333
8,22,16,30,29,"plot6",25.6083333333333
8,22,16,30,20,"plot6",26.9083333333333
8,22,16,30,19,"plot6",27.1783333333333
8,22,16,30,16,"plot6",27.49
8,22,16,30,15,"plot6",28.0866666666667
8,22,16,30,11,"plot6",27.8883333333333
8,22,16,30,21,"plot6",26.8833333333333
8,22,16,30,28,"plot6",25.6716666666667
8,22,16,30,23,"plot6",26.435
8,22,16,30,10,"plot6",28.3066666666667
8,22,16,30,9,"plot6",28.7483333333333
8,22,16,30,7,"plot6",29.0816666666667
8,22,16,30,24,"plot6",26.5016666666667
8,22,16,30,5,"plot6",29.3933333333333
8,22,16,30,22,"plot6",26.6516666666667
8,22,16,30,8,"plot6",29.0766666666667
8,22,16,30,13,"plot6",27.92
8,22,16,30,14,"plot6",28.1133333333333
8,22,16,30,2,"plot6",29.8116666666667
8,22,16,30,6,"plot6",29.055
8,22,16,30,27,"plot6",25.7883333333333
8,22,16,30,25,"plot6",26.045
8,22,16,30,4,"plot6",29.3233333333333
8,22,16,30,26,"plot6",25.7133333333333
8,22,16,30,3,"plot6",29.365
8,23,14,30,29,"plot6",40.345
8,23,14,30,17,"plot6",40.9416666666667
8,23,14,30,27,"plot6",40.5666666666667
8,23,14,30,1,"plot6",44.8316666666667
8,23,14,30,28,"plot6",40.3283333333333
8,23,14,30,24,"plot6",40.8283333333333
8,23,14,30,21,"plot6",40.9066666666667
8,23,14,30,3,"plot6",43.4133333333333
8,23,14,30,23,"plot6",40.8016666666667
8,23,14,30,18,"plot6",40.7916666666667
8,23,14,30,0,"plot6",45.2416666666667
8,23,14,30,9,"plot6",41.4516666666667
8,23,14,30,22,"plot6",40.8633333333333
8,23,14,30,4,"plot6",42.7483333333333
8,23,14,30,10,"plot6",41.33
8,23,14,30,12,"plot6",41.3066666666667
8,23,14,30,26,"plot6",40.59
8,23,14,30,15,"plot6",41.1083333333333
8,23,14,30,8,"plot6",41.6633333333333
8,23,14,30,2,"plot6",44.0833333333333
8,23,14,30,5,"plot6",42.19
8,23,14,30,6,"plot6",41.91
8,23,14,30,16,"plot6",41.125
8,23,14,30,13,"plot6",41.1466666666667
8,23,14,30,25,"plot6",40.6566666666667
8,23,14,30,19,"plot6",40.75
8,23,14,30,11,"plot6",41.2066666666667
8,23,14,30,7,"plot6",41.75
8,23,14,30,14,"plot6",41.2016666666667
8,23,14,30,20,"plot6",40.8233333333333
8,23,16,0,47,"plot6",24.3166666666667
8,23,16,0,51,"plot6",23.88
8,23,16,0,44,"plot6",24.7166666666667
8,23,16,0,58,"plot6",22.4283333333333
8,23,16,0,36,"plot6",25.7933333333333
8,23,16,0,32,"plot6",26.5833333333333
8,23,16,0,49,"plot6",24.1033333333333
8,23,16,0,59,"plot6",22.3333333333333
8,23,16,0,43,"plot6",24.8166666666667
8,23,16,0,40,"plot6",25.175
8,23,16,0,50,"plot6",24.0066666666667
8,23,16,0,46,"plot6",24.4466666666667
8,23,16,0,42,"plot6",24.9416666666667
8,23,16,0,53,"plot6",23.295
8,23,16,0,35,"plot6",25.9466666666667
8,23,16,0,48,"plot6",24.095
8,23,16,0,33,"plot6",26.29
8,23,16,0,57,"plot6",22.745
8,23,16,0,54,"plot6",23.0666666666667
8,23,16,0,55,"plot6",22.9483333333333
8,23,16,0,39,"plot6",25.3483333333333
8,23,16,0,41,"plot6",25.0383333333333
8,23,16,0,45,"plot6",24.62
8,23,16,0,52,"plot6",23.5166666666667
8,23,16,0,37,"plot6",25.6216666666667
8,23,16,0,56,"plot6",22.8283333333333
8,23,16,0,30,"plot6",27.0583333333333
8,23,16,0,34,"plot6",25.985
8,23,16,0,38,"plot6",25.58
8,23,16,0,31,"plot6",26.7383333333333
8,23,16,30,29,"plot6",27.2466666666667
8,23,16,30,8,"plot6",30.11
8,23,16,30,14,"plot6",29.72
8,23,16,30,20,"plot6",29.225
8,23,16,30,25,"plot6",28.31
8,23,16,30,7,"plot6",30.2916666666667
8,23,16,30,11,"plot6",29.79
8,23,16,30,13,"plot6",29.7533333333333
8,23,16,30,21,"plot6",28.935
8,23,16,30,12,"plot6",29.9583333333333
8,23,16,30,16,"plot6",29.6283333333333
8,23,16,30,26,"plot6",28.0483333333333
8,23,16,30,19,"plot6",29.2266666666667
8,23,16,30,18,"plot6",29.1733333333333
8,23,16,30,10,"plot6",29.9933333333333
8,23,16,30,15,"plot6",29.6483333333333
8,23,16,30,9,"plot6",30.0233333333333
8,23,16,30,4,"plot6",30.715
8,23,16,30,6,"plot6",30.5183333333333
8,23,16,30,0,"plot6",31.3616666666667
8,23,16,30,3,"plot6",30.915
8,23,16,30,2,"plot6",30.915
8,23,16,30,23,"plot6",28.575
8,23,16,30,5,"plot6",30.7
8,23,16,30,27,"plot6",27.8783333333333
8,23,16,30,22,"plot6",28.825
8,23,16,30,17,"plot6",29.24
8,23,16,30,1,"plot6",31.1533333333333
8,23,16,30,28,"plot6",27.5933333333333
8,23,16,30,24,"plot6",28.5616666666667
8,24,12,0,34,"plot6",43.2316666666667
8,24,12,0,31,"plot6",43.0283333333333
8,24,12,0,58,"plot6",43.4283333333333
8,24,12,0,59,"plot6",43.4666666666667
8,24,12,0,32,"plot6",43.14
8,24,12,0,30,"plot6",43.26
8,24,12,0,44,"plot6",43.42
8,24,12,0,41,"plot6",43.2133333333333
8,24,12,0,53,"plot6",43.455
8,24,12,0,33,"plot6",43.2133333333333
8,24,12,0,57,"plot6",43.53
8,24,12,0,35,"plot6",43.405
8,24,12,0,36,"plot6",43.235
8,24,12,0,55,"plot6",43.455
8,24,12,0,52,"plot6",43.5666666666667
8,24,12,0,39,"plot6",43.1716666666667
8,24,12,0,37,"plot6",43.0816666666667
8,24,12,0,43,"plot6",43.4183333333333
8,24,12,0,38,"plot6",43.1066666666667
8,24,12,0,40,"plot6",43.1816666666667
8,24,12,0,54,"plot6",43.465
8,24,12,0,50,"plot6",43.5716666666667
8,24,12,0,48,"plot6",43.5383333333333
8,24,12,0,47,"plot6",43.4933333333333
8,24,12,0,42,"plot6",43.1583333333333
8,24,12,0,49,"plot6",43.5266666666667
8,24,12,0,56,"plot6",43.4516666666667
8,24,12,0,46,"plot6",43.4033333333333
8,24,12,0,51,"plot6",43.4533333333333
8,24,12,0,45,"plot6",43.48
8,24,12,30,11,"plot6",42.4466666666667
8,24,12,30,2,"plot6",42.16
8,24,12,30,3,"plot6",42.2766666666667
8,24,12,30,8,"plot6",42.3183333333333
8,24,12,30,25,"plot6",42.9316666666667
8,24,12,30,22,"plot6",42.6616666666667
8,24,12,30,16,"plot6",42.845
8,24,12,30,23,"plot6",42.7216666666667
8,24,12,30,19,"plot6",42.515
8,24,12,30,18,"plot6",42.5083333333333
8,24,12,30,21,"plot6",42.6016666666667
8,24,12,30,13,"plot6",42.4233333333333
8,24,12,30,10,"plot6",42.3266666666667
8,24,12,30,28,"plot6",42.9816666666667
8,24,12,30,26,"plot6",42.85
8,24,12,30,14,"plot6",42.4083333333333
8,24,12,30,7,"plot6",42.17
8,24,12,30,15,"plot6",42.5866666666667
8,24,12,30,4,"plot6",42.1466666666667
8,24,12,30,1,"plot6",41.93
8,24,12,30,0,"plot6",41.9
8,24,12,30,17,"plot6",42.68
8,24,12,30,29,"plot6",43.2733333333333
8,24,12,30,6,"plot6",42.1733333333333
8,24,12,30,27,"plot6",42.8433333333333
8,24,12,30,20,"plot6",42.6433333333333
8,24,12,30,24,"plot6",42.8833333333333
8,24,12,30,12,"plot6",42.3633333333333
8,24,12,30,5,"plot6",42.0233333333333
8,24,12,30,9,"plot6",42.4566666666667
8,24,13,0,57,"plot6",42.6183333333333
8,24,13,0,55,"plot6",42.6733333333333
8,24,13,0,47,"plot6",42.8133333333333
8,24,13,0,45,"plot6",43.015
8,24,13,0,58,"plot6",42.5133333333333
8,24,13,0,37,"plot6",42.955
8,24,13,0,39,"plot6",43.0416666666667
8,24,13,0,34,"plot6",42.9883333333333
8,24,13,0,35,"plot6",43.0483333333333
8,24,13,0,32,"plot6",43.0583333333333
8,24,13,0,52,"plot6",42.5666666666667
8,24,13,0,44,"plot6",43.0216666666667
8,24,13,0,46,"plot6",42.925
8,24,13,0,49,"plot6",43.005
8,24,13,0,50,"plot6",42.9533333333333
8,24,13,0,30,"plot6",43.0533333333333
8,24,13,0,33,"plot6",43.0583333333333
8,24,13,0,42,"plot6",42.8933333333333
8,24,13,0,38,"plot6",42.96
8,24,13,0,48,"plot6",42.955
8,24,13,0,43,"plot6",42.9866666666667
8,24,13,0,51,"plot6",42.995
8,24,13,0,36,"plot6",42.9833333333333
8,24,13,0,31,"plot6",43.1566666666667
8,24,13,0,56,"plot6",42.5783333333333
8,24,13,0,59,"plot6",42.385
8,24,13,0,40,"plot6",43.0583333333333
8,24,13,0,41,"plot6",42.8166666666667
8,24,13,0,53,"plot6",42.7266666666667
8,24,13,0,54,"plot6",42.7633333333333
8,24,13,30,4,"plot6",43.3533333333333
8,24,13,30,22,"plot6",43.2633333333333
8,24,13,30,5,"plot6",43.4816666666667
8,24,13,30,2,"plot6",43.46
8,24,13,30,13,"plot6",43.4533333333333
8,24,13,30,14,"plot6",43.4883333333333
8,24,13,30,3,"plot6",43.3983333333333
8,24,13,30,16,"plot6",43.5033333333333
8,24,13,30,28,"plot6",43.02
8,24,13,30,8,"plot6",43.39
8,24,13,30,7,"plot6",43.5383333333333
8,24,13,30,25,"plot6",43.065
8,24,13,30,18,"plot6",43.3283333333333
8,24,13,30,11,"plot6",43.4466666666667
8,24,13,30,15,"plot6",43.4533333333333
8,24,13,30,19,"plot6",43.4666666666667
8,24,13,30,12,"plot6",43.5133333333333
8,24,13,30,20,"plot6",43.385
8,24,13,30,24,"plot6",43.2383333333333
8,24,13,30,10,"plot6",43.395
8,24,13,30,1,"plot6",43.4533333333333
8,24,13,30,6,"plot6",43.555
8,24,13,30,21,"plot6",43.385
8,24,13,30,23,"plot6",43.1883333333333
8,24,13,30,27,"plot6",42.9766666666667
8,24,13,30,9,"plot6",43.4716666666667
8,24,13,30,17,"plot6",43.42
8,24,13,30,29,"plot6",43.0233333333333
8,24,13,30,26,"plot6",43.165
8,24,13,30,0,"plot6",43.4566666666667
8,24,14,0,31,"plot6",40.4933333333333
8,24,14,0,37,"plot6",39.9
8,24,14,0,58,"plot6",38.1216666666667
8,24,14,0,56,"plot6",38.4583333333333
8,24,14,0,45,"plot6",39.3633333333333
8,24,14,0,59,"plot6",38.0983333333333
8,24,14,0,40,"plot6",39.635
8,24,14,0,46,"plot6",39.305
8,24,14,0,39,"plot6",39.6966666666667
8,24,14,0,30,"plot6",40.6133333333333
8,24,14,0,32,"plot6",40.3416666666667
8,24,14,0,33,"plot6",40.265
8,24,14,0,34,"plot6",40.1283333333333
8,24,14,0,57,"plot6",38.3116666666667
8,24,14,0,49,"plot6",39.1433333333333
8,24,14,0,35,"plot6",40.0516666666667
8,24,14,0,42,"plot6",39.5766666666667
8,24,14,0,48,"plot6",39.225
8,24,14,0,53,"plot6",38.7433333333333
8,24,14,0,51,"plot6",38.8866666666667
8,24,14,0,38,"plot6",39.7683333333333
8,24,14,0,41,"plot6",39.625
8,24,14,0,54,"plot6",38.5033333333333
8,24,14,0,47,"plot6",39.23
8,24,14,0,36,"plot6",40.1033333333333
8,24,14,0,55,"plot6",38.4583333333333
8,24,14,0,50,"plot6",39
8,24,14,0,44,"plot6",39.3366666666667
8,24,14,0,52,"plot6",38.82
8,24,14,0,43,"plot6",39.3866666666667
8,24,14,30,6,"plot6",41.9783333333333
8,24,14,30,23,"plot6",41.0083333333333
8,24,14,30,22,"plot6",40.915
8,24,14,30,5,"plot6",42.2683333333333
8,24,14,30,13,"plot6",41.585
8,24,14,30,16,"plot6",41.3333333333333
8,24,14,30,26,"plot6",40.6016666666667
8,24,14,30,8,"plot6",41.8416666666667
8,24,14,30,11,"plot6",41.6116666666667
8,24,14,30,2,"plot6",42.4933333333333
8,24,14,30,27,"plot6",40.6133333333333
8,24,14,30,0,"plot6",42.34
8,24,14,30,21,"plot6",41.0366666666667
8,24,14,30,20,"plot6",40.9083333333333
8,24,14,30,15,"plot6",41.4683333333333
8,24,14,30,3,"plot6",42.4516666666667
8,24,14,30,19,"plot6",41.0183333333333
8,24,14,30,7,"plot6",42.105
8,24,14,30,14,"plot6",41.4783333333333
8,24,14,30,29,"plot6",40.5866666666667
8,24,14,30,10,"plot6",41.62
8,24,14,30,24,"plot6",41.0233333333333
8,24,14,30,17,"plot6",41.1983333333333
8,24,14,30,4,"plot6",42.4766666666667
8,24,14,30,1,"plot6",42.4766666666667
8,24,14,30,12,"plot6",41.69
8,24,14,30,18,"plot6",41.1033333333333
8,24,14,30,28,"plot6",40.6633333333333
8,24,14,30,25,"plot6",40.825
8,24,14,30,9,"plot6",41.8216666666667
8,24,15,0,51,"plot6",32.1616666666667
8,24,15,0,42,"plot6",33.2516666666667
8,24,15,0,37,"plot6",33.8833333333333
8,24,15,0,31,"plot6",34.7016666666667
8,24,15,0,58,"plot6",31.245
8,24,15,0,48,"plot6",32.6933333333333
8,24,15,0,45,"plot6",32.9216666666667
8,24,15,0,34,"plot6",34.2466666666667
8,24,15,0,41,"plot6",33.275
8,24,15,0,46,"plot6",32.7683333333333
8,24,15,0,59,"plot6",31.2716666666667
8,24,15,0,52,"plot6",32.1283333333333
8,24,15,0,56,"plot6",31.435
8,24,15,0,57,"plot6",31.3483333333333
8,24,15,0,55,"plot6",31.6383333333333
8,24,15,0,32,"plot6",34.5883333333333
8,24,15,0,30,"plot6",34.8483333333333
8,24,15,0,39,"plot6",33.5833333333333
8,24,15,0,43,"plot6",33.0316666666667
8,24,15,0,44,"plot6",33.0516666666667
8,24,15,0,38,"plot6",33.7416666666667
8,24,15,0,54,"plot6",31.7466666666667
8,24,15,0,50,"plot6",32.2266666666667
8,24,15,0,35,"plot6",34.0783333333333
8,24,15,0,36,"plot6",33.9133333333333
8,24,15,0,49,"plot6",32.5066666666667
8,24,15,0,47,"plot6",32.7516666666667
8,24,15,0,40,"plot6",33.4133333333333
8,24,15,0,33,"plot6",34.3283333333333
8,24,15,0,53,"plot6",31.9883333333333
8,24,15,30,13,"plot6",36.76
8,24,15,30,12,"plot6",36.7466666666667
8,24,15,30,17,"plot6",36.26
8,24,15,30,21,"plot6",35.8
8,24,15,30,11,"plot6",36.7933333333333
8,24,15,30,14,"plot6",36.565
8,24,15,30,3,"plot6",37.9533333333333
8,24,15,30,28,"plot6",35.0433333333333
8,24,15,30,15,"plot6",36.3716666666667
8,24,15,30,8,"plot6",37.1083333333333
8,24,15,30,22,"plot6",35.495
8,24,15,30,2,"plot6",37.8866666666667
8,24,15,30,1,"plot6",37.95
8,24,15,30,10,"plot6",36.96
8,24,15,30,20,"plot6",35.8633333333333
8,24,15,30,9,"plot6",37.03
8,24,15,30,18,"plot6",36.0583333333333
8,24,15,30,23,"plot6",35.425
8,24,15,30,26,"plot6",35.2516666666667
8,24,15,30,29,"plot6",34.9683333333333
8,24,15,30,16,"plot6",36.1983333333333
8,24,15,30,19,"plot6",35.8383333333333
8,24,15,30,4,"plot6",37.72
8,24,15,30,5,"plot6",37.5983333333333
8,24,15,30,27,"plot6",35.115
8,24,15,30,7,"plot6",37.325
8,24,15,30,6,"plot6",37.4316666666667
8,24,15,30,24,"plot6",35.3916666666667
8,24,15,30,0,"plot6",38.0366666666667
8,24,15,30,25,"plot6",35.44
8,24,16,0,30,"plot6",26.61
8,24,16,0,33,"plot6",26.2583333333333
8,24,16,0,31,"plot6",26.4783333333333
8,24,16,0,48,"plot6",23.825
8,24,16,0,49,"plot6",23.6933333333333
8,24,16,0,32,"plot6",26.5033333333333
8,24,16,0,39,"plot6",25.285
8,24,16,0,58,"plot6",22.2983333333333
8,24,16,0,55,"plot6",22.7483333333333
8,24,16,0,36,"plot6",25.7333333333333
8,24,16,0,47,"plot6",24.0283333333333
8,24,16,0,34,"plot6",26.115
8,24,16,0,46,"plot6",24.0533333333333
8,24,16,0,41,"plot6",25.0133333333333
8,24,16,0,40,"plot6",25.1583333333333
8,24,16,0,43,"plot6",24.6983333333333
8,24,16,0,53,"plot6",23.1383333333333
8,24,16,0,51,"plot6",23.2466666666667
8,24,16,0,45,"plot6",24.3683333333333
8,24,16,0,38,"plot6",25.4683333333333
8,24,16,0,54,"plot6",22.945
8,24,16,0,52,"plot6",23.2083333333333
8,24,16,0,56,"plot6",22.7
8,24,16,0,42,"plot6",24.965
8,24,16,0,44,"plot6",24.5383333333333
8,24,16,0,37,"plot6",25.5433333333333
8,24,16,0,59,"plot6",22.115
8,24,16,0,50,"plot6",23.5766666666667
8,24,16,0,35,"plot6",25.9183333333333
8,24,16,0,57,"plot6",22.455
8,24,16,30,25,"plot6",27.415
8,24,16,30,8,"plot6",29.785
8,24,16,30,13,"plot6",29.08
8,24,16,30,26,"plot6",27.2233333333333
8,24,16,30,10,"plot6",29.5216666666667
8,24,16,30,7,"plot6",29.9216666666667
8,24,16,30,17,"plot6",28.5766666666667
8,24,16,30,18,"plot6",28.5616666666667
8,24,16,30,21,"plot6",28.1633333333333
8,24,16,30,0,"plot6",31.0733333333333
8,24,16,30,29,"plot6",26.9116666666667
8,24,16,30,9,"plot6",29.5716666666667
8,24,16,30,2,"plot6",30.7866666666667
8,24,16,30,3,"plot6",30.7
8,24,16,30,24,"plot6",27.5866666666667
8,24,16,30,16,"plot6",28.61
8,24,16,30,23,"plot6",27.6983333333333
8,24,16,30,20,"plot6",28.2483333333333
8,24,16,30,1,"plot6",30.77
8,24,16,30,15,"plot6",28.76
8,24,16,30,6,"plot6",30.1633333333333
8,24,16,30,14,"plot6",29.0866666666667
8,24,16,30,5,"plot6",30.3166666666667
8,24,16,30,11,"plot6",29.3633333333333
8,24,16,30,12,"plot6",29.1533333333333
8,24,16,30,22,"plot6",27.9066666666667
8,24,16,30,4,"plot6",30.4383333333333
8,24,16,30,27,"plot6",27.215
8,24,16,30,28,"plot6",27.1233333333333
8,24,16,30,19,"plot6",28.43
8,25,10,0,43,"plot6",36.2266666666667
8,25,10,0,44,"plot6",36.3066666666667
8,25,10,0,42,"plot6",35.9283333333333
8,25,10,0,46,"plot6",36.3266666666667
8,25,10,0,56,"plot6",37.4816666666667
8,25,10,0,40,"plot6",35.8316666666667
8,25,10,0,53,"plot6",36.9633333333333
8,25,10,0,41,"plot6",35.855
8,25,10,0,34,"plot6",35.235
8,25,10,0,31,"plot6",34.7766666666667
8,25,10,0,47,"plot6",36.5816666666667
8,25,10,0,30,"plot6",34.7166666666667
8,25,10,0,37,"plot6",35.5266666666667
8,25,10,0,51,"plot6",36.8983333333333
8,25,10,0,50,"plot6",36.9083333333333
8,25,10,0,39,"plot6",35.7416666666667
8,25,10,0,52,"plot6",36.9266666666667
8,25,10,0,54,"plot6",37.1116666666667
8,25,10,0,55,"plot6",37.2883333333333
8,25,10,0,49,"plot6",36.7283333333333
8,25,10,0,59,"plot6",37.705
8,25,10,0,48,"plot6",36.6416666666667
8,25,10,0,35,"plot6",35.4066666666667
8,25,10,0,57,"plot6",37.5866666666667
8,25,10,0,33,"plot6",35.015
8,25,10,0,58,"plot6",37.7083333333333
8,25,10,0,45,"plot6",36.4966666666667
8,25,10,0,36,"plot6",35.4316666666667
8,25,10,0,38,"plot6",35.57
8,25,10,0,32,"plot6",35.105
8,25,10,30,19,"plot6",33.4833333333333
8,25,10,30,12,"plot6",32.5583333333333
8,25,10,30,18,"plot6",33.4016666666667
8,25,10,30,20,"plot6",33.5716666666667
8,25,10,30,29,"plot6",34.5183333333333
8,25,10,30,27,"plot6",34.245
8,25,10,30,17,"plot6",33.2066666666667
8,25,10,30,11,"plot6",32.4383333333333
8,25,10,30,3,"plot6",31.0883333333333
8,25,10,30,24,"plot6",34.0016666666667
8,25,10,30,15,"plot6",33.0316666666667
8,25,10,30,16,"plot6",33.1733333333333
8,25,10,30,2,"plot6",30.88
8,25,10,30,8,"plot6",32.1216666666667
8,25,10,30,21,"plot6",33.66
8,25,10,30,13,"plot6",32.7416666666667
8,25,10,30,22,"plot6",33.6283333333333
8,25,10,30,0,"plot6",30.7533333333333
8,25,10,30,28,"plot6",34.4566666666667
8,25,10,30,6,"plot6",31.7183333333333
8,25,10,30,26,"plot6",34.1883333333333
8,25,10,30,25,"plot6",34.07
8,25,10,30,14,"plot6",32.8683333333333
8,25,10,30,7,"plot6",31.9133333333333
8,25,10,30,9,"plot6",32.1483333333333
8,25,10,30,5,"plot6",31.5683333333333
8,25,10,30,23,"plot6",33.9066666666667
8,25,10,30,1,"plot6",30.8416666666667
8,25,10,30,4,"plot6",31.4066666666667
8,25,10,30,10,"plot6",32.34
8,25,11,0,39,"plot6",41.095
8,25,11,0,33,"plot6",40.5983333333333
8,25,11,0,45,"plot6",41.27
8,25,11,0,56,"plot6",42.1766666666667
8,25,11,0,43,"plot6",41.305
8,25,11,0,36,"plot6",40.8683333333333
8,25,11,0,38,"plot6",40.9316666666667
8,25,11,0,54,"plot6",42.0183333333333
8,25,11,0,55,"plot6",42.225
8,25,11,0,53,"plot6",41.99
8,25,11,0,52,"plot6",41.8683333333333
8,25,11,0,50,"plot6",41.905
8,25,11,0,30,"plot6",40.5283333333333
8,25,11,0,59,"plot6",42.365
8,25,11,0,41,"plot6",41.0983333333333
8,25,11,0,34,"plot6",40.6383333333333
8,25,11,0,44,"plot6",41.245
8,25,11,0,32,"plot6",40.5316666666667
8,25,11,0,35,"plot6",40.765
8,25,11,0,57,"plot6",42.105
8,25,11,0,49,"plot6",41.7316666666667
8,25,11,0,46,"plot6",41.3933333333333
8,25,11,0,48,"plot6",41.64
8,25,11,0,51,"plot6",41.7066666666667
8,25,11,0,42,"plot6",41.1416666666667
8,25,11,0,40,"plot6",41.1083333333333
8,25,11,0,47,"plot6",41.5616666666667
8,25,11,0,31,"plot6",40.5583333333333
8,25,11,0,37,"plot6",40.885
8,25,11,0,58,"plot6",42.2416666666667
8,25,11,30,4,"plot6",38.1316666666667
