Page,Date,Species,Plot,Tag,Stms,Fl_straight,Fl_curled,Fl_done,Q,Note
111,8/10/20,Campanula rotundifolia,33,1842,,1,0,1,,
111,8/10/20,Campanula rotundifolia,33,1847,,0,0,1,,
111,8/10/20,Campanula rotundifolia,33,1850,,0,0,1,,
111,8/10/20,Campanula rotundifolia,34,1723,1,1,0,1,,
111,8/10/20,Campanula rotundifolia,34,1849,,0,0,0,,no plant
111,8/10/20,Campanula rotundifolia,41,1745,,0,0,2,,
111,8/10/20,Campanula rotundifolia,42,1726,,0,0,1,,
111,8/10/20,Campanula rotundifolia,42,1748,,0,0,1,,
111,8/10/20,Campanula rotundifolia,42,1754,,0,0,2,,
111,8/10/20,Campanula rotundifolia,42,1769,,0,0,1,,
111,8/10/20,Campanula rotundifolia,42,1770,,0,0,1,,
111,8/10/20,Campanula rotundifolia,42,1777,,0,0,2,,
111,8/10/20,Campanula rotundifolia,42,1816,,0,0,1,,
111,8/10/20,Campanula rotundifolia,42,1827,,0,0,0,,grazed
111,8/10/20,Campanula rotundifolia,43,1713,1,0,0,0,,seed dropped
112,8/10/20,Campanula rotundifolia,43,1743,,0,0,2,,
112,8/10/20,Campanula rotundifolia,43,1761,,0,0,3,,
112,8/10/20,Campanula rotundifolia,43,1762,,0,0,2,,
112,8/10/20,Campanula rotundifolia,44,1604,2,0,0,4,,
112,8/10/20,Campanula rotundifolia,45,1531,,0,0,0,,grazed
112,8/10/20,Campanula rotundifolia,45,1571,,0,0,2,,
112,8/10/20,Campanula rotundifolia,45,1574,,,,,,no plant; tag found unattached
112,8/10/20,Campanula rotundifolia,45,1592,,1,0,15,,
112,8/10/20,Campanula rotundifolia,45,1600,,0,0,0,,dropped lost or grazed
112,8/10/20,Campanula rotundifolia,45,1601,,0,0,3,,lost or grazed
112,8/10/20,Campanula rotundifolia,45,1606,,0,0,3,,1 stem dropped or grazed
112,8/10/20,Campanula rotundifolia,45,1624,,0,0,5,,
112,8/10/20,Campanula rotundifolia,45,1760,,0,0,1,,
112,8/10/20,Campanula rotundifolia,45,1874,,0,0,1,,
112,8/10/20,Campanula rotundifolia,46,1586,,0,0,7,,
112,8/10/20,Campanula rotundifolia,46,1636,,,,,,
112,8/10/20,Campanula rotundifolia,47,1514,,0,0,1,,dropped or grazed
112,8/10/20,Campanula rotundifolia,47,1577,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1587,,,,,,
112,8/10/20,Campanula rotundifolia,47,1645,,,,,,
112,8/10/20,Campanula rotundifolia,47,1711,,0,0,0,,
112,8/10/20,Campanula rotundifolia,47,1720,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1728,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1749,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1755,,,,,,
112,8/10/20,Campanula rotundifolia,47,1756,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1763,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1765,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1766,,0,0,1,,
112,8/10/20,Campanula rotundifolia,47,1782,,,,,,
112,8/10/20,Campanula rotundifolia,47,1787,,0,0,1,,
113,8/10/20,Campanula rotundifolia,47,1795,,0,0,1,,
113,8/10/20,Campanula rotundifolia,48,1535,,0,0,15,,
113,8/10/20,Campanula rotundifolia,49,1551,,0,1,15,,pv
113,8/10/20,Campanula rotundifolia,49,1621,,0,0,4,,
113,8/10/20,Campanula rotundifolia,50,1505,,0,0,2,,
113,8/10/20,Campanula rotundifolia,50,1534,,,,,,collected
113,8/10/20,Campanula rotundifolia,50,1581,,,,,,
113,8/10/20,Campanula rotundifolia,50,1585,,0,0,6,,
113,8/10/20,Campanula rotundifolia,50,1615,,0,0,3,,
113,8/10/20,Campanula rotundifolia,50,1628,,0,0,5,,
113,8/10/20,Campanula rotundifolia,50,1647,,0,0,0,,
113,8/10/20,Campanula rotundifolia,50,1714,,0,0,1,,
113,8/10/20,Campanula rotundifolia,50,1757,,0,0,6,,
113,8/10/20,Campanula rotundifolia,50,1771,,0,1,1,,
113,8/10/20,Campanula rotundifolia,50,1811,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1523,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1524,,0,0,4,,pv tomorrow
113,8/10/20,Campanula rotundifolia,53,1542,,0,0,4,,
113,8/10/20,Campanula rotundifolia,53,1556,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1584,,0,0,3,,
113,8/10/20,Campanula rotundifolia,53,1648,,0,0,2,x,2nd seed looks old; missed prev?
113,8/10/20,Campanula rotundifolia,53,1650,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1664,,0,0,2,,
113,8/10/20,Campanula rotundifolia,53,1706,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1708,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1733,,0,0,2,,
113,8/10/20,Campanula rotundifolia,53,1737,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1740,,0,0,2,,
113,8/10/20,Campanula rotundifolia,53,1747,,0,0,2,,
113,8/10/20,Campanula rotundifolia,53,1846,,0,0,1,,
113,8/10/20,Campanula rotundifolia,53,1851,,0,0,1,,
114,8/10/20,Campanula rotundifolia,53,1863,,0,0,2,,
114,8/10/20,Campanula rotundifolia,61,1662,,0,0,1,,OUTSIDE NW
114,8/10/20,Campanula rotundifolia,63,1786,,,,,,can't find; corner SW is 1000 pv
114,8/10/20,Campanula rotundifolia,64,1674,2,0,1,5,,check prev number of stems; one is hard to see
114,8/10/20,Campanula rotundifolia,68,1622,,0,0,1,,
114,8/10/20,Campanula rotundifolia,68,1670,,0,0,2,,
114,8/10/20,Campanula rotundifolia,69,1877,,0,0,1,,OUTSIDE NE
114,8/10/20,Campanula rotundifolia,71,1512,,0,0,8,,
114,8/10/20,Campanula rotundifolia,71,1520,,0,0,13,x,13th was possibly previously missed
114,8/10/20,Campanula rotundifolia,71,1557,,0,0,1,,stem broke; grazed
114,8/10/20,Campanula rotundifolia,71,1567,,,,,,
114,8/10/20,Campanula rotundifolia,71,1580,,0,0,0,,grazed
114,8/10/20,Campanula rotundifolia,71,1831,,0,0,1,,
114,8/10/20,Campanula rotundifolia,74,1599,,,,,,
114,8/10/20,Campanula rotundifolia,74,1619,,0,0,0,,grazed
114,8/10/20,Campanula rotundifolia,74,1633,,0,0,2,,
114,8/10/20,Campanula rotundifolia,74,1638,,0,0,1,,
114,8/10/20,Campanula rotundifolia,75,1632,,0,0,2,,1pv
114,8/10/20,Campanula rotundifolia,76,1609,,0,0,1,,
114,8/10/20,Campanula rotundifolia,77,1666,,0,0,2,,
114,8/10/20,Campanula rotundifolia,77,1775,,0,0,1,,
114,8/10/20,Campanula rotundifolia,78,1603,2,1,0,2,,
114,8/10/20,Campanula rotundifolia,78,1671,,0,0,2,,
114,8/10/20,Campanula rotundifolia,78,1710,2,0,2,1,,
114,8/10/20,Campanula rotundifolia,81,1767,1,0,0,2,,
114,8/10/20,Campanula rotundifolia,81,1799,1,3,0,1,,
114,8/10/20,Campanula rotundifolia,81,1815,,1,0,1,,
114,8/10/20,Campanula rotundifolia,81,1838,,0,0,1,,
114,8/10/20,Campanula rotundifolia,81,1865,,1,0,1,,
114,8/10/20,Campanula rotundifolia,81,1875,,0,0,3,,
114,8/10/20,Campanula rotundifolia,82,1568,,0,0,1,,
115,8/10/20,Campanula rotundifolia,82,1780,,0,0,1,,stem dried and snapped off
115,8/10/20,Campanula rotundifolia,83,1729,,0,0,2,,
115,8/10/20,Campanula rotundifolia,83,1742,,0,0,1,,
115,8/10/20,Campanula rotundifolia,83,1746,,0,0,2,,
115,8/10/20,Campanula rotundifolia,83,1806,,0,0,1,,
115,8/10/20,Campanula rotundifolia,83,1809,,0,0,1,,
115,8/10/20,Campanula rotundifolia,83,1834,,0,0,1,,
115,8/10/20,Campanula rotundifolia,85,1675,3,1,0,7,,
115,8/10/20,Campanula rotundifolia,85,1779,,0,0,2,,
115,8/10/20,Campanula rotundifolia,85,1810,,0,0,1,,
115,8/10/20,Campanula rotundifolia,85,1869,,0,0,1,,
115,8/10/20,Campanula rotundifolia,86,1623,,0,0,1,,
115,8/10/20,Campanula rotundifolia,86,1625,,0,0,6,,
115,8/10/20,Campanula rotundifolia,86,1683,,0,0,3,,
115,8/10/20,Campanula rotundifolia,87,1792,1,2,0,1,,pv
115,8/10/20,Campanula rotundifolia,88,1715,2,0,1,1,,
