Page,Date,Species,Plot,Tag,Stms,Fl_straight,Fl_curled,Fl_done,Q,Note
64,7/17/20,Campanula rotundifolia,45,1531,4,0,2,1,,
64,7/17/20,Campanula rotundifolia,45,1571,,0,0,1,,
64,7/17/20,Campanula rotundifolia,45,1573,,1,2,0,,
64,7/17/20,Campanula rotundifolia,45,1574,,0,1,0,,
64,7/17/20,Campanula rotundifolia,45,1592,,,,,,can't find
64,7/17/20,Campanula rotundifolia,45,1600,,0,1,1,,
64,7/17/20,Campanula rotundifolia,45,1601,,0,1,1,,
64,7/17/20,Campanula rotundifolia,45,1606,2,0,2,0,,
64,7/17/20,Campanula rotundifolia,46,1562,2,0,0,3,,
64,7/17/20,Campanula rotundifolia,46,1586,,0,2,2,,
64,7/17/20,Campanula rotundifolia,47,1514,,0,1,0,,1pv
64,7/17/20,Campanula rotundifolia,47,1587,2,0,1,0,,1pv
65,7/17/20,Campanula rotundifolia,48,1535,,1,2,7,,
65,7/17/20,Campanula rotundifolia,49,1551,3,1,2,1,,
65,7/17/20,Campanula rotundifolia,50,1501,,0,0,1,,
65,7/17/20,Campanula rotundifolia,50,1505,,0,0,2,,
65,7/17/20,Campanula rotundifolia,50,1534,1,1,0,1,,
65,7/17/20,Campanula rotundifolia,50,1538,,1,0,0,,
65,7/17/20,Campanula rotundifolia,50,1581,,0,0,1,,
65,7/17/20,Campanula rotundifolia,50,1585,3,1,0,1,,1pv tomorrow
65,7/17/20,Campanula rotundifolia,50,1615,,0,1,1,,
65,7/17/20,Campanula rotundifolia,53,1519,,0,0,0,,gone
65,7/17/20,Campanula rotundifolia,53,1522,,0,0,0,,1 gone; 1pv
65,7/17/20,Campanula rotundifolia,53,1524,,1,0,0,,
65,7/17/20,Campanula rotundifolia,53,1612,,0,0,1,,
65,7/17/20,Campanula rotundifolia,68,1545,,1,0,0,,
65,7/17/20,Campanula rotundifolia,71,1512,,0,1,1,,
65,7/17/20,Campanula rotundifolia,71,1520,2,0,1,2,,2pv; 1 omorrow
65,7/17/20,Campanula rotundifolia,71,1557,1,2,1,1,,
65,7/17/20,Campanula rotundifolia,71,1567,1,1,0,1,,
65,7/17/20,Campanula rotundifolia,74,1599,,0,1,0,,
65,7/17/20,Campanula rotundifolia,78,1603,-,0,1,0,,
