Month,Day,Hour,Zenith,Azimuth,Sunrise,sunset
5,1,8,68.8066723307128,87.7326978639597,6.03939363969569,19.930452892632
5,1,9,57.3503382323193,97.6783712354777,6.03939363969569,19.930452892632
5,1,10,46.1919084318903,109.474975448876,6.03939363969569,19.930452892632
5,1,11,35.973868724952,125.207950543634,6.03939363969569,19.930452892632
5,1,12,28.038217634525,148.321991569428,6.03939363969569,19.930452892632
5,1,13,24.8652778172503,180.416321127001,6.03939363969569,19.930452892632
5,1,14,28.1627189026578,212.374763376354,6.03939363969569,19.930452892632
5,1,15,36.1633216797847,235.299302704883,6.03939363969569,19.930452892632
5,1,16,46.4040785732039,250.923991952701,6.03939363969569,19.930452892632
5,2,8,68.6021561507375,87.4953352703693,6.01871695568046,19.9473261503151
5,2,9,57.143632952491,97.4179522944625,6.01871695568046,19.9473261503151
5,2,10,45.9727601519639,109.188511654999,6.01871695568046,19.9473261503151
5,2,11,35.7283692270022,124.91105808406,6.01871695568046,19.9473261503151
5,2,12,27.7548267188835,148.107306393752,6.01871695568046,19.9473261503151
5,2,13,24.5661990992013,180.485768074539,6.01871695568046,19.9473261503151
5,2,14,27.9038400392687,212.698592783356,6.01871695568046,19.9473261503151
5,2,15,35.9549165448757,235.66618644467,6.01871695568046,19.9473261503151
5,2,16,46.2271135116842,251.258845014183,6.01871695568046,19.9473261503151
5,3,8,68.4023543361431,87.2594229777208,5.99837810611551,19.9641698619814
5,3,9,56.9418757848337,97.1586229193671,5.99837810611551,19.9641698619814
5,3,10,45.7588477157769,108.902266261182,5.99837810611551,19.9641698619814
5,3,11,35.4883143726514,124.612406769133,5.99837810611551,19.9641698619814
5,3,12,27.4765894611401,147.887931591981,5.99837810611551,19.9641698619814
5,3,13,24.2713824824269,180.551155243679,5.99837810611551,19.9641698619814
5,3,14,27.648566270283,213.019556394608,5.99837810611551,19.9641698619814
5,3,15,35.7493206657151,236.028999120462,5.99837810611551,19.9641698619814
5,3,16,46.0521898692525,251.589122594,5.99837810611551,19.9641698619814
5,4,8,68.2073198417924,87.025059728099,5.97838505825121,19.9809780222159
5,4,9,56.7451166732863,96.9005103326641,5.97838505825121,19.9809780222159
5,4,10,45.5502254615729,108.616400632501,5.97838505825121,19.9809780222159
5,4,11,35.2537758774181,124.312170323651,5.97838505825121,19.9809780222159
5,4,12,27.203602214977,147.663917705709,5.97838505825121,19.9809780222159
5,4,13,23.9809125038648,180.612307450779,5.97838505825121,19.9809780222159
5,4,14,27.3969411156567,213.337396582273,5.97838505825121,19.9809780222159
5,4,15,35.5465505610662,236.387519902722,5.97838505825121,19.9809780222159
5,4,16,45.8793210834007,251.914665434662,5.97838505825121,19.9809780222159
5,5,8,68.0171008473234,86.7923486882699,5.95874558716615,19.9977440995196
5,5,9,56.5534004680307,96.6437474174807,5.95874558716615,19.9977440995196
5,5,10,45.3469424053454,108.331084701638,5.95874558716615,19.9977440995196
5,5,11,35.0248205133458,124.010537225454,5.95874558716615,19.9977440995196
5,5,12,26.9359587291512,147.435335191992,5.95874558716615,19.9977440995196
5,5,13,23.6948739713576,180.669056799902,5.95874558716615,19.9977440995196
5,5,14,27.1490090800307,213.651855665427,5.95874558716615,19.9977440995196
5,5,15,35.3466247219756,236.741529818872,5.95874558716615,19.9977440995196
5,5,16,45.7085234801106,252.235316819127,5.95874558716615,19.9977440995196
5,6,8,67.8317410294158,86.5613973095391,5.93946729338348,20.0144610334841
5,6,9,56.3667671939396,96.3884725169133,5.93946729338348,20.0144610334841
5,6,10,45.1490424860059,108.046496687682,5.93946729338348,20.0144610334841
5,6,11,34.8015102866914,123.707710469155,5.93946729338348,20.0144610334841
5,6,12,26.6737502630103,147.202274753452,5.93946729338348,20.0144610334841
5,6,13,23.4133521310306,180.721242642574,5.93946729338348,20.0144610334841
5,6,14,26.9048157333211,213.962675308405,5.93946729338348,20.0144610334841
5,6,15,35.1495635871662,237.090811211797,5.93946729338348,20.0144610334841
5,6,16,45.5398161576932,252.550922090554,5.93946729338348,20.0144610334841
5,7,8,67.6512801485244,86.3323169222753,5.92055766115507,20.0311212570647
5,7,9,56.1852526332721,96.1348289280082,5.92055766115507,20.0311212570647
5,7,10,44.9565651054992,107.762822425157,5.92055766115507,20.0311212570647
5,7,11,34.5839028666487,123.403906758568,5.92055766115507,20.0311212570647
5,7,12,26.4170658491522,146.964846812484,5.92055766115507,20.0311212570647
5,7,13,23.1364327949025,180.768710518958,5.92055766115507,20.0311212570647
5,7,14,26.6644075730597,214.269595153262,5.92055766115507,20.0311212570647
5,7,15,34.9553892095666,237.435146727734,5.92055766115507,20.0311212570647
5,7,16,45.3732205238716,252.861327857011,5.92055766115507,20.0311212570647
5,8,8,67.475754863074,86.1052219613417,5.90202414685177,20.0477167537904
5,8,9,56.0088891328517,95.8829639777078,5.90202414685177,20.0477167537904
5,8,10,44.7695458795847,107.480254165366,5.90202414685177,20.0477167537904
5,8,11,34.3720521694184,123.099354970897,5.90202414685177,20.0477167537904
5,8,12,26.1659925859284,146.723179972884,5.90202414685177,20.0477167537904
5,8,13,22.8642022906276,180.811310076382,5.90202414685177,20.0477167537904
5,8,14,26.4278315463696,214.572350848092,5.90202414685177,20.0477167537904
5,8,15,34.7641245236291,237.774318037237,5.90202414685177,20.0477167537904
5,8,16,45.2087594261676,253.166381076797,5.90202414685177,20.0477167537904
5,9,8,67.3051996195058,85.8802287859061,5.8838742737108,20.0642391539551
5,9,9,55.8377064825923,95.6330276473176,5.8838742737108,20.0642391539551
5,9,10,44.5880174383404,107.198988836157,5.8838742737108,20.0642391539551
5,9,11,34.166008946195,122.794293899655,5.8838742737108,20.0642391539551
5,9,12,25.9206158150749,146.477418570756,5.8838742737108,20.0642391539551
5,9,13,22.5967471275553,180.848892226262,5.8838742737108,20.0642391539551
