"","GlobInd","mean.gpl","x_e","y_n"
"494",953,0.478656286726511,453607.5,4431306.5
"495",954,0.531580708631582,453607.5,4431305.5
"496",955,0.559972698577501,453607.5,4431304.5
"497",956,0.447528424255432,453607.5,4431303.5
"498",957,0.552030024322854,453607.5,4431302.5
"499",958,0.598764343642323,453607.5,4431301.5
"500",959,0.514652884362613,453607.5,4431300.5
"501",960,0.472978825333282,453607.5,4431299.5
"502",961,0.462518940700567,453607.5,4431298.5
"503",962,0.500229836414498,453607.5,4431297.5
"504",963,0.556510681034898,453607.5,4431296.5
"505",964,0.611231991953835,453607.5,4431295.5
"506",965,0.482596510257005,453607.5,4431294.5
"507",966,0.530241413196791,453607.5,4431293.5
"508",967,0.551022066359195,453607.5,4431292.5
"509",968,0.645828363446153,453607.5,4431291.5
"510",969,0.742459610667098,453607.5,4431290.5
"511",970,0.909468484163344,453607.5,4431289.5
"512",971,0.92628839050307,453607.5,4431288.5
"513",972,0.912092935690976,453607.5,4431287.5
"514",973,0.907383103321964,453607.5,4431286.5
"515",974,0.85330374055751,453607.5,4431285.5
"516",975,0.716932472575465,453607.5,4431284.5
"517",976,0.722569465695458,453607.5,4431283.5
"518",977,0.795191977662067,453607.5,4431282.5
"519",978,0.636015762646085,453607.5,4431281.5
"520",979,0.505451994763739,453607.5,4431280.5
"521",980,0.485757646555597,453607.5,4431279.5
"522",981,0.526064627265091,453607.5,4431278.5
"523",982,0.533560342251402,453607.5,4431277.5
"524",983,0.620035397747101,453607.5,4431276.5
"525",984,0.541805690463841,453607.5,4431275.5
"526",1177,0.322689693877512,453608.5,4431449.5
"527",1178,0.386647233648174,453608.5,4431448.5
"528",1179,0.474358108132781,453608.5,4431447.5
"529",1180,0.667621464293731,453608.5,4431446.5
"530",1181,0.546364751840957,453608.5,4431445.5
"531",1182,0.568963038570892,453608.5,4431444.5
"532",1183,0.543933658426756,453608.5,4431443.5
"533",1184,0.613497801136144,453608.5,4431442.5
"534",1185,0.614671623886022,453608.5,4431441.5
"535",1186,0.621226304318325,453608.5,4431440.5
"536",1187,0.604039113629663,453608.5,4431439.5
"537",1188,0.624077887899287,453608.5,4431438.5
"538",1189,0.644932207519562,453608.5,4431437.5
"539",1190,0.834559375683616,453608.5,4431436.5
"540",1191,0.829516984072274,453608.5,4431435.5
"541",1192,0.754271071991925,453608.5,4431434.5
"542",1193,0.594582988502379,453608.5,4431433.5
"543",1194,0.580296473913642,453608.5,4431432.5
"544",1195,0.458441439983279,453608.5,4431431.5
"545",1196,0.456140797708224,453608.5,4431430.5
"546",1197,0.394799935447873,453608.5,4431429.5
"547",1198,0.339908958506671,453608.5,4431428.5
"548",1199,0.42114171086131,453608.5,4431427.5
"549",1200,0.601839456118234,453608.5,4431426.5
"550",1201,0.615239308549635,453608.5,4431425.5
"551",1202,0.633462741061806,453608.5,4431424.5
"552",1203,0.607418662453517,453608.5,4431423.5
"553",1204,0.545121086276951,453608.5,4431422.5
"554",1205,0.546501411269418,453608.5,4431421.5
"555",1206,0.559564960907382,453608.5,4431420.5
"556",1207,0.585897005404992,453608.5,4431419.5
"557",1208,0.538240705621127,453608.5,4431418.5
"558",1209,0.711651579997495,453608.5,4431417.5
"559",1210,0.65147253872864,453608.5,4431416.5
"560",1211,0.732819484998778,453608.5,4431415.5
"561",1212,0.692788472778463,453608.5,4431414.5
"562",1213,0.575368297714956,453608.5,4431413.5
"563",1214,0.474721956870179,453608.5,4431412.5
"564",1215,0.473845059059166,453608.5,4431411.5
"565",1216,0.559682340961346,453608.5,4431410.5
"566",1217,0.599144925854528,453608.5,4431409.5
"567",1218,0.71158869842737,453608.5,4431408.5
"568",1219,0.745676547006716,453608.5,4431407.5
"569",1220,0.782571812299308,453608.5,4431406.5
"570",1221,0.770775302356831,453608.5,4431405.5
"571",1222,0.86688000792559,453608.5,4431404.5
"572",1223,0.886045769581924,453608.5,4431403.5
"573",1224,0.738583437495387,453608.5,4431402.5
"574",1225,0.716116662828084,453608.5,4431401.5
"575",1226,0.803651652344723,453608.5,4431400.5
"576",1227,0.846032038295119,453608.5,4431399.5
"577",1228,0.786225817701289,453608.5,4431398.5
"578",1229,0.730967088889049,453608.5,4431397.5
"579",1230,0.723425312593727,453608.5,4431396.5
