"Plot","Year","Easting","Northing","svf","Date","Tag","N_infl","Fl_open","Fl_done","Note","JDay"
"62",2020,453793,4431337,0.821339010412783,"2020-06-21",1244,,3,0,"",21
"62",2020,453793,4431337,0.821339010412783,"2020-06-24",1288,1,1,0,"",24
"62",2020,453793,4431337,0.821339010412783,"2020-07-05",1214,,0,3,"",35
"62",2020,453793,4431337,0.821339010412783,"2020-06-21",1214,2,2,1,"",21
"62",2020,453793,4431337,0.821339010412783,"2020-06-24",1216,,1,9,"",24
"62",2020,453793,4431337,0.821339010412783,"2020-06-21",1222,,1,0,"1 aborted",21
"62",2020,453793,4431337,0.821339010412783,"2020-06-21",1216,2,6,0,"",21
"62",2020,453793,4431337,0.821339010412783,"2020-06-21",1295,1,1,0,"is 1288?",21
"62",2020,453793,4431337,0.821339010412783,"2020-07-09",1216,,0,11,"",39
"62",2020,453793,4431337,0.821339010412783,"2020-06-24",1214,,3,1,"",24
"62",2020,453793,4431337,0.821339010412783,"2020-07-05",1222,,0,2,"",35
"62",2020,453793,4431337,0.821339010412783,"2020-06-24",1222,,2,1,"",24
"62",2020,453793,4431337,0.821339010412783,"2020-06-27",1216,,7,3,"(1;9) in prev data should be (9;1)? Check",27
"62",2020,453793,4431337,0.821339010412783,"2020-06-27",1288,3,0,1,"",27
"62",2020,453793,4431337,0.821339010412783,"2020-07-05",1216,,0,11,"",35
"62",2020,453793,4431337,0.821339010412783,"2020-07-01",1244,,0,6,"",31
"62",2020,453793,4431337,0.821339010412783,"2020-07-05",1295,,0,5,"",35
"62",2020,453793,4431337,0.821339010412783,"2020-07-05",1244,,0,5,"",35
"62",2020,453793,4431337,0.821339010412783,"2020-07-01",1295,,2,3,"tt fell",31
"62",2020,453793,4431337,0.821339010412783,"2020-07-01",1222,,0,2,"",31
"62",2020,453793,4431337,0.821339010412783,"2020-07-01",1216,,1,10,"",31
"62",2020,453793,4431337,0.821339010412783,"2020-06-27",1244,,6,0,"",27
"62",2020,453793,4431337,0.821339010412783,"2020-06-21",1288,2,1,0,"is 1295?",21
"62",2020,453793,4431337,0.821339010412783,"2020-06-27",1222,,2,0,"",27
"62",2020,453793,4431337,0.821339010412783,"2020-07-01",1288,,0,1,"",31
"62",2020,453793,4431337,0.821339010412783,"2020-06-27",1214,,2,2,"",27
"62",2020,453793,4431337,0.821339010412783,"2020-07-01",1214,,0,3,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1134,3,16,0,"; check tp dates; 1134+1220 records merged SN Jan 2023; tp might also be wy",21
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1040,1,4,1,"[modified based on subsq. record sn jan 2023]",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1070,1,0,11,"",42
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1150,2,1,16,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1070,1,1,10,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1065,1,3,0,"; 1065+1068 records merged SN Jan 2023",25
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1134,3,15,10,"; ; 1134+1220 records merged SN Jan 2023; tp might also be wy",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1134,4,13,16,"; ; 1134+1220 records merged SN Jan 2023; tp might also be wy",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-15",1070,1,0,11,"",45
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1134,3,14,9,"; ; 1134+1220 records merged SN Jan 2023; tp might also be wy",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1260,1,1,1,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1065,2,3,2,"; ; 1065+1068 records merged SN Jan 2023",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1134,4,3,24,"is 1220; collected; is 1134; merge; 1134+1220 records merged SN Jan 2023; tp might also be wy",35
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1181,1,4,0,"cf other stem",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-15",1065,1,0,3,"; 1065+1068 records merged SN Jan 2023",45
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1060,1,4,0,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1276,2,9,3,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1276,2,4,0,"",21
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1070,1,3,8,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1070,1,6,0,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1065,1,1,0,"; 1065+1068 records merged SN Jan 2023",21
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1084,2,11,2,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1031,1,0,2,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1315,2,10,1,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1260,1,2,0,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1150,2,0,10,"",42
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1181,2,6,0,"",21
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1255,1,0,2,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1065,1,3,0,"; 1065+1068 records merged SN Jan 2023",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1065,1,1,2,"; yv; 1065+1068 records merged SN Jan 2023",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1060,1,2,6,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1276,2,9,3,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1276,2,0,12,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1134,4,0,28,"broke off 1 done; 1134+1220 records merged SN Jan 2023; tp might also be wy",42
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1315,1,0,2,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1040,1,0,4,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1260,1,0,2,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1150,1,1,4,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1181,1,0,4,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1040,1,5,1,"check prev",31
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1255,1,0,2,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1315,1,7,4,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1065,1,0,3,"note should be 1060 (same as…); 1065+1068 records merged SN Jan 2023",42
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1276,2,0,9,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1070,1,2,0,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-15",1134,4,0,26,"; 1134+1220 records merged SN Jan 2023; tp might also be wy",45
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1065,2,1,4,"; check tp - is same as 1065?; 1065+1068 records merged SN Jan 2023",38
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1151,2,8,2,"",21
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1084,2,0,10,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1260,1,1,1,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1194,3,0,22,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1194,3,0,20,"",42
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1040,1,0,5,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1315,1,0,10,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1181,1,0,3,"an empty calyx",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1060,1,0,8,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1060,1,0,8,"",42
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1276,2,12,0,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1276,2,0,10,"incl empty calyx",42
"62",2021,453705,4431349,0.95431528005248,"2021-06-17",1134,2,5,0,"1yv; is 1134? Chck tp dates; 1134+1220 records merged SN Jan 2023; tp might also be wy",17
"62",2021,453705,4431349,0.95431528005248,"2021-06-17",1151,2,4,0,"",17
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1084,2,0,12,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1194,4,21,6,"counted one lost done fl (fell off)",28
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1084,2,7,0,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1045,1,0,2,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1181,2,4,2,"1 done (counted) fell off",25
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1040,1,2,1,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1194,4,0,21,"broke off one done (counted)",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-15",1150,2,0,10,"",45
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1060,1,6,0,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1194,4,26,1,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1134,4,1,24,"counted an empty calyx; 1134+1220 records merged SN Jan 2023; tp might also be wy",38
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1031,1,0,2,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1166,1,7,0,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1084,2,6,2,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1151,2,3,9,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1166,1,0,4,"1 uncounted dud",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-12",1126,1,0,4,"",42
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1194,4,17,10,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1150,1,3,2,"1 dud?; yv",25
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1194,3,10,0,"",21
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1315,1,0,11,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1315,1,3,0,"",21
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1151,1,0,10,"1 empty calyx",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1031,1,2,0,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1166,1,0,4,"counted an empty calyx",38
"62",2021,453705,4431349,0.95431528005248,"2021-06-17",1150,1,1,0,"",17
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1166,1,7,0,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1151,1,0,5,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-06-21",1150,1,4,0,"",21
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1150,2,4,5,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-06-28",1151,2,4,5,"",28
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1045,1,0,2,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-01",1126,1,4,0,"",31
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1151,2,7,6,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-08",1126,1,0,4,"",38
"62",2021,453705,4431349,0.95431528005248,"2021-06-25",1166,1,5,0,"",25
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1150,2,5,6,"",35
"62",2021,453705,4431349,0.95431528005248,"2021-07-05",1126,1,3,1,"",35
"65",2020,453810,4431316,0.800849893665541,"2020-07-13",1130,,0,4,"",43
"65",2020,453810,4431316,0.800849893665541,"2020-07-17",1130,,0,4,"",47
"65",2020,453810,4431316,0.800849893665541,"2020-07-09",1130,,1,3,"",39
"65",2020,453810,4431316,0.800849893665541,"2020-07-01",1130,,1,0,"",31
"65",2020,453810,4431316,0.800849893665541,"2020-07-05",1130,,4,0,"",35
"66",2021,453722,4431330,0.811863432743815,"2021-07-05",1269,1,6,1,"",35
"66",2021,453722,4431330,0.811863432743815,"2021-07-08",1306,1,1,1,"",38
"66",2021,453722,4431330,0.811863432743815,"2021-07-08",1269,1,2,6,"",38
"66",2021,453722,4431330,0.811863432743815,"2021-07-12",1306,1,0,1,"",42
"66",2021,453722,4431330,0.811863432743815,"2021-07-15",1269,1,0,8,"uncounted dud",45
"66",2021,453722,4431330,0.811863432743815,"2021-07-15",1306,1,0,1,"",45
"66",2021,453722,4431330,0.811863432743815,"2021-07-12",1269,1,0,8,"uncounted dud",42
"66",2021,453722,4431330,0.811863432743815,"2021-07-01",1269,1,3,0,"tag is 1239",31
"66",2021,453722,4431330,0.811863432743815,"2021-07-05",1306,1,1,1,"",35
"68",2020,453756,4431336,0.772291547527511,"2020-06-24",1263,3,1,0,"",24
"68",2020,453756,4431336,0.772291547527511,"2020-07-09",1263,,0,1,"",39
"68",2020,453756,4431336,0.772291547527511,"2020-07-01",1263,,1,0,"",31
"68",2020,453756,4431336,0.772291547527511,"2020-06-21",1175,,4,1,"4 is small shriv; recheck",21
"68",2020,453756,4431336,0.772291547527511,"2020-07-05",1263,,0,1,"loose tt in plot",35
"68",2020,453756,4431336,0.772291547527511,"2020-06-27",1175,,1,1,"1 dud",27
"68",2020,453756,4431336,0.772291547527511,"2020-06-24",1175,,1,3,"1 dud",24
"68",2020,453756,4431336,0.772291547527511,"2020-07-01",1175,,0,1,"tt fell",31
"68",2020,453756,4431336,0.772291547527511,"2020-06-27",1263,2,1,0,"",27
"68",2020,453756,4431336,0.772291547527511,"2020-07-05",1175,,0,1,"1204 is (4;0)",35
"69",2020,453757,4431354,0.779597291852466,"2020-07-09",1305,,3,0,"",39
"69",2020,453757,4431354,0.779597291852466,"2020-07-13",1305,,1,2,"",43
"69",2020,453757,4431354,0.779597291852466,"2020-07-17",1305,,0,3,"",47
"69",2020,453757,4431354,0.779597291852466,"2020-07-21",1305,,0,3,"",51
"7",2021,453882,4431308,0.978184212093671,"2021-06-21",1144,1,2,0,"",21
"7",2021,453882,4431308,0.978184212093671,"2021-07-01",1198,1,4,1,"",31
"7",2021,453882,4431308,0.978184212093671,"2021-06-21",1136,1,3,0,"",21
"7",2021,453882,4431308,0.978184212093671,"2021-07-08",1136,1,0,5,"",38
"7",2021,453882,4431308,0.978184212093671,"2021-06-28",1210,1,1,0,"",28
"7",2021,453882,4431308,0.978184212093671,"2021-06-28",1136,1,4,0,"",28
"7",2021,453882,4431308,0.978184212093671,"2021-07-05",1136,1,0,5,"",35
"7",2021,453882,4431308,0.978184212093671,"2021-07-08",1144,1,0,3,"",38
"7",2021,453882,4431308,0.978184212093671,"2021-06-25",1136,1,4,0,"",25
"7",2021,453882,4431308,0.978184212093671,"2021-06-25",1210,1,0,1,"",25
"7",2021,453882,4431308,0.978184212093671,"2021-07-05",1144,1,0,3,"",35
"7",2021,453882,4431308,0.978184212093671,"2021-07-01",1144,1,3,4,"broke off one counted done fl",31
"7",2021,453882,4431308,0.978184212093671,"2021-07-01",1136,1,4,1,"",31
"7",2021,453882,4431308,0.978184212093671,"2021-07-08",1198,1,0,6,"",38
"7",2021,453882,4431308,0.978184212093671,"2021-06-28",1198,1,2,0,"",28
"7",2021,453882,4431308,0.978184212093671,"2021-07-01",1210,1,0,1,"damaged",31
"7",2021,453882,4431308,0.978184212093671,"2021-06-25",1198,1,1,0,"",25
"7",2021,453882,4431308,0.978184212093671,"2021-06-25",1144,1,6,0,"",25
"7",2021,453882,4431308,0.978184212093671,"2021-07-05",1198,1,0,6,"",35
"7",2021,453882,4431308,0.978184212093671,"2021-06-28",1144,1,5,1,"",28
"7",2021,453882,4431308,0.978184212093671,"2021-07-05",1210,1,0,1,"",35
"70",2021,453752,4431276,0.967449279062593,"2021-07-12",1032,2,0,5,"two damaged won't fruit",42
"70",2021,453752,4431276,0.967449279062593,"2021-07-08",1032,1,0,5,"counted an empty calyx",38
"70",2021,453752,4431276,0.967449279062593,"2021-07-05",1032,2,1,6,"",35
"70",2021,453752,4431276,0.967449279062593,"2021-07-12",1248,1,0,11,"",42
"70",2021,453752,4431276,0.967449279062593,"2021-07-15",1248,1,0,10,"puny fruit",45
"70",2021,453752,4431276,0.967449279062593,"2021-06-28",1248,1,5,0,"",28
"70",2021,453752,4431276,0.967449279062593,"2021-06-25",1248,1,1,0,"",25
"70",2021,453752,4431276,0.967449279062593,"2021-07-01",1248,1,8,0,"",31
"70",2021,453752,4431276,0.967449279062593,"2021-06-28",1032,2,4,0,"",28
"70",2021,453752,4431276,0.967449279062593,"2021-06-25",1032,2,4,0,"",25
"70",2021,453752,4431276,0.967449279062593,"2021-07-12",1095,1,6,0,"",42
"70",2021,453752,4431276,0.967449279062593,"2021-07-05",1248,1,5,6,"",35
"70",2021,453752,4431276,0.967449279062593,"2021-07-08",1248,1,1,9,"",38
"70",2021,453752,4431276,0.967449279062593,"2021-07-19",1095,1,0,8,"incl one dropped",49
"70",2021,453752,4431276,0.967449279062593,"2021-07-15",1095,1,3,4,"",45
"70",2021,453752,4431276,0.967449279062593,"2021-07-01",1032,2,5,2,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1016,1,2,0,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-06-25",1052,1,3,1,"",25
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1052,1,4,1,"",28
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1308,1,0,7,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-06-21",1078,1,2,0,"",21
"71",2021,453745,4431293,0.957729132256217,"2021-06-25",1078,1,5,0,"",25
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1052,1,5,1,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1052,1,0,6,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1041,2,0,5,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-07-12",1016,1,0,2,"",42
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1052,1,0,6,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1041,2,0,5,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-06-25",1289,1,4,0,"",25
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1050,2,0,13,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-06-21",1289,1,1,0,"",21
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1078,1,0,4,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-06-25",1041,2,3,1,"",25
"71",2021,453745,4431293,0.957729132256217,"2021-06-17",1308,1,1,0,"",17
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1289,1,2,2,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1078,1,0,4,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1005,1,0,2,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1289,1,4,0,"",28
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1078,1,5,0,"",28
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1106,2,0,12,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1016,1,0,4,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1041,2,4,1,"",28
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1308,1,0,8,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1016,1,1,3,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1005,1,0,2,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1005,1,2,0,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-06-21",1041,1,1,0,"",21
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1106,2,8,3,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1078,1,3,2,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1016,1,2,0,"",28
"71",2021,453745,4431293,0.957729132256217,"2021-06-25",1308,1,5,4,"",25
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1050,2,0,4,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-07-15",1019,2,0,10,"",45
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1289,1,0,4,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1308,1,5,4,"",28
"71",2021,453745,4431293,0.957729132256217,"2021-06-21",1308,1,8,0,"",21
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1106,2,1,9,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-07-05",1019,2,8,3,"",35
"71",2021,453745,4431293,0.957729132256217,"2021-06-21",1050,2,10,0,"",21
"71",2021,453745,4431293,0.957729132256217,"2021-06-17",1050,1,1,0,"spreading today",17
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1050,2,3,10,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1041,2,4,1,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-07-12",1106,2,0,11,"",42
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1289,1,0,4,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-06-21",1106,2,1,1,"acc snapped off 1 uncounted fl",21
"71",2021,453745,4431293,0.957729132256217,"2021-06-25",1050,2,7,5,"",25
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1106,2,6,2,"yv",28
"71",2021,453745,4431293,0.957729132256217,"2021-06-28",1050,2,4,9,"",28
"71",2021,453745,4431293,0.957729132256217,"2021-07-08",1019,2,2,8,"",38
"71",2021,453745,4431293,0.957729132256217,"2021-06-25",1106,2,3,2,"",25
"71",2021,453745,4431293,0.957729132256217,"2021-07-01",1308,1,1,8,"",31
"71",2021,453745,4431293,0.957729132256217,"2021-07-12",1019,2,0,11,"",42
"73",2021,453724,4431290,0.950960427662396,"2021-06-17",1133,1,3,0,"",17
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1127,1,0,5,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1135,1,0,4,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-07-15",1069,1,0,2,"",45
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1039,1,6,0,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1132,1,4,3,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1280,1,2,6,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-07-01",1280,1,0,9,"",31
"73",2021,453724,4431290,0.950960427662396,"2021-07-19",1069,1,0,2,"",49
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1135,1,4,0,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1280,1,7,0,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-07-12",1067,1,0,10,"",42
"73",2021,453724,4431290,0.950960427662396,"2021-07-01",1107,1,0,4,"",31
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1133,1,0,5,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1135,1,0,4,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1127,1,4,1,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-07-08",1103,3,0,19,"",38
"73",2021,453724,4431290,0.950960427662396,"2021-07-15",1067,1,0,9,"",45
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1127,1,0,5,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-07-05",1280,1,0,8,"",35
"73",2021,453724,4431290,0.950960427662396,"2021-07-08",1069,1,1,0,"",38
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1107,1,2,0,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1133,1,3,2,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-07-12",1103,3,0,16,"",42
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1132,1,2,4,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-06-17",1127,1,3,0,"",17
"73",2021,453724,4431290,0.950960427662396,"2021-07-01",1067,1,6,2,"",31
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1039,1,5,1,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-07-05",1103,3,1,20,"",35
"73",2021,453724,4431290,0.950960427662396,"2021-07-05",1039,1,0,5,"",35
"73",2021,453724,4431290,0.950960427662396,"2021-07-05",1132,1,0,6,"",35
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1103,2,8,1,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-06-17",1132,1,2,0,"",17
"73",2021,453724,4431290,0.950960427662396,"2021-07-08",1067,1,0,9,"",38
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1133,1,0,5,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1108,1,4,0,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1108,1,5,0,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-07-05",1067,1,3,6,"",35
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1103,3,11,8,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-07-12",1069,1,1,1,"",42
"73",2021,453724,4431290,0.950960427662396,"2021-07-01",1108,1,1,3,"",31
"73",2021,453724,4431290,0.950960427662396,"2021-07-01",1039,1,3,3,"",31
"73",2021,453724,4431290,0.950960427662396,"2021-07-01",1103,3,4,16,"",31
"73",2021,453724,4431290,0.950960427662396,"2021-07-01",1132,1,0,7,"",31
"73",2021,453724,4431290,0.950960427662396,"2021-06-21",1280,1,8,0,"",21
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1103,3,14,4,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-07-08",1108,1,0,4,"",38
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1107,1,4,0,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1067,1,2,0,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-07-08",1039,1,0,5,"",38
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1108,1,3,2,"broke open flower off (counted)",28
"73",2021,453724,4431290,0.950960427662396,"2021-06-28",1107,1,1,3,"",28
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1067,1,1,0,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-06-25",1132,1,3,4,"",25
"73",2021,453724,4431290,0.950960427662396,"2021-07-05",1108,1,0,4,"",35
"73",2021,453724,4431290,0.950960427662396,"2021-07-05",1107,1,0,4,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-15",1240,1,0,7,"",45
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1240,1,5,1,"",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-12",1009,2,0,11,"likely missed at first; exclude?",42
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1054,1,0,8,"[missed first day? ignore/exclude?]",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1240,1,2,0,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-19",1240,1,0,7,"",49
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1033,2,0,3,"",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-05",1258,1,0,4,"stem broke",35
"74",2021,453697,4431291,0.950499780899845,"2021-07-08",1033,1,0,3,"",38
"74",2021,453697,4431291,0.950499780899845,"2021-07-01",1009,2,3,9,"likely missed at first; exclude?",31
"74",2021,453697,4431291,0.950499780899845,"2021-06-21",1258,1,3,0,"[tag hard to read]",21
