"Date","Page","Species","Plot","Tag","Stms","Fl_straight","Fl_curled","Fl_done","Q","Note","RecordID"
2020-07-28,82,"Campanula rotundifolia",85,1675,7,1,3,1,NA,"",20796
2020-07-28,82,"Campanula rotundifolia",86,1623,NA,0,0,1,NA,"",20797
2020-07-28,82,"Campanula rotundifolia",86,1625,3,0,0,2,NA,"",20798
2020-07-28,82,"Campanula rotundifolia",86,1683,3,0,0,2,NA,"bud",20799
2020-08-02,85,"Campanula rotundifolia",1,1504,NA,0,0,4,"","",20800
2020-08-02,85,"Campanula rotundifolia",1,1532,NA,0,0,3,"","",20801
2020-08-02,85,"Campanula rotundifolia",1,1536,NA,0,0,1,"","",20803
2020-08-02,85,"Campanula rotundifolia",1,1537,NA,0,0,0,"","",20804
2020-08-02,85,"Campanula rotundifolia",1,1548,NA,0,0,1,"","",20805
2020-08-02,85,"Campanula rotundifolia",1,1565,0,0,0,3,"","; 1565+1582 records merged SN Jan 2021",20806
2020-08-02,85,"Campanula rotundifolia",1,1591,NA,0,0,1,"","",20809
2020-08-02,85,"Campanula rotundifolia",1,1667,NA,0,0,4,"","",20810
2020-08-02,85,"Campanula rotundifolia",1,1724,NA,0,0,2,"","",20812
2020-08-02,85,"Campanula rotundifolia",2,1506,NA,0,0,2,"","",20813
2020-08-02,85,"Campanula rotundifolia",2,1513,5,0,0,6,"","",20814
2020-08-02,85,"Campanula rotundifolia",2,1561,NA,0,0,0,"","grazed",20815
2020-08-02,85,"Campanula rotundifolia",2,1570,NA,0,0,2,"","",20816
2020-08-02,85,"Campanula rotundifolia",2,1588,NA,0,0,1,"","",20817
2020-08-02,85,"Campanula rotundifolia",2,1590,NA,0,0,2,"","",20818
2020-08-02,85,"Campanula rotundifolia",2,1598,NA,0,0,1,"","",20819
2020-08-02,85,"Campanula rotundifolia",2,1611,4,0,0,4,"","",20820
2020-08-02,85,"Campanula rotundifolia",2,1951,NA,NA,NA,NA,"","can't find",20821
2020-08-02,85,"Campanula rotundifolia",2,1679,NA,NA,NA,NA,"","unattached and collected",20822
2020-08-02,85,"Campanula rotundifolia",2,1727,NA,0,0,1,"","",20823
2020-08-02,85,"Campanula rotundifolia",3,1541,NA,0,0,2,"","1pv",20824
2020-08-02,85,"Campanula rotundifolia",3,1596,1,0,0,1,"","only found 1 stem",20825
2020-08-02,85,"Campanula rotundifolia",3,1607,NA,1,0,0,"","1 stem grazed; bomb. Visit",20826
2020-08-02,85,"Campanula rotundifolia",3,1690,2,1,1,2,"","2pv tomorrow",20827
2020-08-02,85,"Campanula rotundifolia",3,1691,3,0,5,1,"","",20828
2020-08-02,85,"Campanula rotundifolia",3,1692,1,0,0,3,"","",20829
2020-08-02,86,"Campanula rotundifolia",3,1693,0,0,0,0,"","no pla",20830
2020-08-02,86,"Campanula rotundifolia",3,1695,3,0,1,3,"","",20831
2020-08-02,86,"Campanula rotundifolia",3,1698,NA,0,3,2,"","1pv tomorrow",20832
2020-08-02,86,"Campanula rotundifolia",3,1700,NA,NA,NA,NA,"","no pla",20833
2020-08-02,86,"Campanula rotundifolia",3,1716,NA,0,0,1,"","",20834
2020-08-02,86,"Campanula rotundifolia",5,1549,NA,0,0,3,"","",20835
2020-08-02,86,"Campanula rotundifolia",5,1605,NA,1,0,1,"","2pv",20836
2020-08-02,86,"Campanula rotundifolia",5,1637,NA,0,0,1,"","",20837
2020-08-02,86,"Campanula rotundifolia",5,1680,NA,0,0,1,"","no sign of 2nd flower",20838
2020-08-02,86,"Campanula rotundifolia",5,1684,NA,0,0,1,"","",20839
2020-08-02,86,"Campanula rotundifolia",5,1701,NA,NA,NA,NA,"x","loose; collected (is 1871?)",20840
2020-08-02,86,"Campanula rotundifolia",5,1717,NA,NA,NA,NA,"","loose; collected",20841
2020-08-02,86,"Campanula rotundifolia",5,1722,NA,NA,NA,NA,"","loose; collected",20842
2020-08-02,86,"Campanula rotundifolia",5,1738,2,0,1,1,"","",20843
2020-08-02,86,"Campanula rotundifolia",5,1758,NA,0,0,1,"","",20844
2020-08-02,86,"Campanula rotundifolia",6,1515,NA,0,0,2,"","",20845
2020-08-02,86,"Campanula rotundifolia",6,1526,NA,0,2,4,"","prev was miscount? Check",20846
2020-08-02,86,"Campanula rotundifolia",6,1563,8,0,2,22,"","",20847
2020-08-02,86,"Campanula rotundifolia",6,1689,NA,0,0,2,"","",20848
2020-08-02,86,"Campanula rotundifolia",7,1736,NA,NA,NA,NA,"","gone",20849
2020-08-02,86,"Campanula rotundifolia",8,1639,NA,0,0,7,"","",20850
2020-08-02,86,"Campanula rotundifolia",9,1613,NA,0,0,2,"","",20851
2020-08-02,86,"Campanula rotundifolia",9,1658,NA,NA,NA,NA,"","grazed",20852
2020-08-02,86,"Campanula rotundifolia",9,1661,NA,0,0,1,"","",20853
2020-08-02,86,"Campanula rotundifolia",9,1783,NA,0,0,1,"","pv",20854
2020-08-02,86,"Campanula rotundifolia",10,1525,NA,0,0,1,"","",20855
2020-08-02,86,"Campanula rotundifolia",13,1699,2,0,0,2,"","",20856
2020-08-02,86,"Campanula rotundifolia",14,1511,NA,0,0,4,"","",20857
2020-08-02,86,"Campanula rotundifolia",17,1594,NA,0,0,6,"","",20858
2020-08-02,86,"Campanula rotundifolia",17,1681,NA,0,0,1,"","",20859
2020-08-02,86,"Campanula rotundifolia",18,1566,2,1,0,4,"","",20860
2020-08-02,87,"Campanula rotundifolia",18,1725,0,0,1,6,"","; ; 1575+1725 records merged SN Jan 2021",20861
2020-08-02,87,"Campanula rotundifolia",18,1652,1,0,1,1,"","",20862
2020-08-02,87,"Campanula rotundifolia",18,1655,2,2,2,2,"","",20863
2020-08-02,87,"Campanula rotundifolia",18,1665,NA,0,0,1,"","",20864
2020-08-02,87,"Campanula rotundifolia",18,1673,NA,0,0,7,"","",20865
2020-08-02,87,"Campanula rotundifolia",18,1685,NA,0,0,2,"","",20866
2020-08-02,87,"Campanula rotundifolia",18,1687,3,1,3,3,"","",20867
2020-08-02,87,"Campanula rotundifolia",18,1697,NA,0,0,1,"","1pv tomorrow",20868
2020-08-02,87,"Campanula rotundifolia",18,1703,2,0,0,1,"","2pv",20869
2020-08-02,87,"Campanula rotundifolia",20,1772,NA,0,0,1,"","",20872
2020-08-02,87,"Campanula rotundifolia",22,1608,1,0,1,1,"","",20873
2020-08-02,87,"Campanula rotundifolia",22,1643,2,0,0,1,"","1pv",20874
2020-08-02,87,"Campanula rotundifolia",22,1654,NA,0,0,1,"","",20875
2020-08-02,87,"Campanula rotundifolia",22,1784,5,1,0,4,"","; ; 1656+1784 records merged SN Jan 2021",20876
2020-08-02,87,"Campanula rotundifolia",22,1659,NA,0,0,1,"","",20877
2020-08-02,87,"Campanula rotundifolia",22,1678,NA,0,0,2,"","",20878
2020-08-02,87,"Campanula rotundifolia",22,1682,2,0,0,2,"","",20879
2020-08-02,87,"Campanula rotundifolia",22,1686,NA,0,0,1,"","",20880
2020-08-02,87,"Campanula rotundifolia",22,1688,NA,0,0,2,"","",20881
2020-08-02,87,"Campanula rotundifolia",22,1721,NA,0,0,1,"","",20882
2020-08-02,87,"Campanula rotundifolia",22,1752,NA,0,0,1,"","",20883
2020-08-02,87,"Campanula rotundifolia",22,1753,NA,0,0,1,"","",20884
2020-08-02,87,"Campanula rotundifolia",23,1677,NA,0,0,1,"","",20886
2020-08-02,87,"Campanula rotundifolia",23,1773,1,0,1,0,"","",20887
2020-08-02,87,"Campanula rotundifolia",25,1569,NA,NA,NA,NA,"","untagged SE is 1;0;1;0",20889
2020-08-02,87,"Campanula rotundifolia",27,1744,NA,NA,NA,NA,"","can't find or gone",20890
2020-08-02,88,"Campanula rotundifolia",29,1750,2,0,0,1,"","1pv",20892
2020-08-02,88,"Campanula rotundifolia",31,1564,0,0,2,4,"","; ; 1502+1564 records merged SN Jan 2021",20893
2020-08-02,88,"Campanula rotundifolia",31,1510,0,0,0,6,"","; ; 1510+1507 records merged SN Jan 2021",20894
2020-08-02,88,"Campanula rotundifolia",31,1509,NA,0,0,1,"","",20895
2020-08-02,88,"Campanula rotundifolia",31,1527,NA,0,0,2,"","",20897
2020-08-02,88,"Campanula rotundifolia",31,1530,NA,0,0,2,"","",20898
2020-08-02,88,"Campanula rotundifolia",31,1544,NA,0,0,1,"","",20899
2020-08-02,88,"Campanula rotundifolia",31,1553,NA,0,0,1,"","",20900
2020-08-02,88,"Campanula rotundifolia",31,1589,NA,0,0,2,"","",20902
2020-08-02,88,"Campanula rotundifolia",31,1631,NA,0,0,1,"","",20903
2020-08-02,88,"Campanula rotundifolia",32,1543,NA,0,0,1,"","",20904
2020-08-02,88,"Campanula rotundifolia",32,1546,4,2,2,8,"","",20905
2020-08-02,88,"Campanula rotundifolia",32,1554,NA,0,0,3,"","",20906
2020-08-02,88,"Campanula rotundifolia",32,1595,3,0,2,7,"","",20907
2020-08-02,88,"Campanula rotundifolia",32,1614,NA,0,0,4,"","",20908
2020-08-02,88,"Campanula rotundifolia",32,1618,4,0,1,6,"","",20909
2020-08-02,88,"Campanula rotundifolia",32,1627,NA,0,0,2,"","",20910
2020-08-02,88,"Campanula rotundifolia",32,1635,11,2,6,22,"","",20911
2020-08-02,88,"Campanula rotundifolia",32,1649,1,0,0,1,"","",20912
2020-08-02,88,"Campanula rotundifolia",32,1651,0,1,3,8,"","is 1672; combne; is 1651; collected; 1651+1672 records merged SN Jan 2021",20913
2020-08-02,88,"Campanula rotundifolia",32,1676,2,0,2,1,"","1pv",20915
2020-08-02,88,"Campanula rotundifolia",32,1696,2,2,0,2,"","",20916
2020-08-02,88,"Campanula rotundifolia",32,1707,NA,0,0,1,"","",20917
2020-08-02,88,"Campanula rotundifolia",32,1712,NA,0,0,1,"","",20918
2020-08-02,88,"Campanula rotundifolia",32,1731,NA,0,0,2,"","1pv",20919
2020-08-02,88,"Campanula rotundifolia",32,1764,NA,0,0,1,"","",20920
2020-08-02,89,"Campanula rotundifolia",32,1768,NA,0,1,1,"","",20921
2020-08-02,89,"Campanula rotundifolia",32,1778,NA,0,0,1,"","",20922
2020-08-02,89,"Campanula rotundifolia",33,1503,NA,0,0,5,"","",20923
2020-08-02,89,"Campanula rotundifolia",33,1508,NA,0,0,0,"","grazed",20924
2020-08-02,89,"Campanula rotundifolia",33,1516,NA,0,0,4,"","",20925
2020-08-02,89,"Campanula rotundifolia",33,1518,NA,0,0,4,"","",20926
2020-08-02,89,"Campanula rotundifolia",33,1521,NA,1,2,1,"","",20927
2020-08-02,89,"Campanula rotundifolia",33,1555,3,0,3,11,"","; ; 1528+1555 records merged SN Jan 2021",20928
2020-08-02,89,"Campanula rotundifolia",33,1529,2,0,0,7,"","",20929
2020-08-02,89,"Campanula rotundifolia",33,1540,1,0,0,4,"","",20930
2020-08-02,89,"Campanula rotundifolia",33,1547,NA,0,0,3,"","",20931
2020-08-02,89,"Campanula rotundifolia",33,1550,2,1,0,2,"","",20932
2020-08-02,89,"Campanula rotundifolia",33,1558,NA,0,1,5,"","",20935
2020-08-02,89,"Campanula rotundifolia",33,1576,NA,0,0,1,"","",20936
2020-08-02,89,"Campanula rotundifolia",33,1578,NA,0,2,5,"","1pv",20937
2020-08-02,89,"Campanula rotundifolia",33,1593,NA,0,0,3,"","",20938
2020-08-02,89,"Campanula rotundifolia",33,1597,NA,NA,NA,NA,"","collected",20939
2020-08-02,89,"Campanula rotundifolia",33,1602,NA,0,0,4,"","",20940
2020-08-02,89,"Campanula rotundifolia",33,1616,2,0,0,2,"","",20941
2020-08-02,89,"Campanula rotundifolia",33,1617,NA,0,0,1,"","",20942
2020-08-02,89,"Campanula rotundifolia",33,1634,1,0,1,5,"","",20943
2020-08-02,89,"Campanula rotundifolia",33,1640,3,1,2,2,"","1pv",20944
2020-08-02,89,"Campanula rotundifolia",33,1641,NA,0,0,2,"","",20945
2020-08-02,89,"Campanula rotundifolia",33,1642,NA,0,0,2,"","",20946
2020-08-02,89,"Campanula rotundifolia",33,1702,NA,0,0,1,"","",20947
2020-08-02,89,"Campanula rotundifolia",33,1704,NA,0,0,1,"","",20948
2020-08-02,89,"Campanula rotundifolia",33,1719,3,0,2,0,"","",20949
2020-08-02,89,"Campanula rotundifolia",34,1723,1,0,0,1,"","",20950
2020-08-02,89,"Campanula rotundifolia",41,1745,2,1,0,1,"","",20951
2020-08-02,90,"Campanula rotundifolia",42,1583,NA,0,0,1,"","",20952
2020-08-02,90,"Campanula rotundifolia",42,1726,NA,0,0,1,"","",20953
2020-08-02,90,"Campanula rotundifolia",42,1748,NA,0,0,1,"","",20954
2020-08-02,90,"Campanula rotundifolia",42,1754,NA,0,0,2,"","",20955
2020-08-02,90,"Campanula rotundifolia",42,1769,NA,0,0,1,"","",20956
2020-08-02,90,"Campanula rotundifolia",42,1770,NA,0,0,1,"","",20957
2020-08-02,90,"Campanula rotundifolia",42,1777,NA,0,0,2,"","",20958
2020-08-02,90,"Campanula rotundifolia",43,1610,NA,NA,NA,NA,"","gone",20960
2020-08-02,90,"Campanula rotundifolia",43,1644,NA,0,0,1,"","",20961
2020-08-02,90,"Campanula rotundifolia",43,1646,NA,NA,NA,NA,"","gone",20962
2020-08-02,90,"Campanula rotundifolia",43,1743,NA,0,0,1,"","",20963
2020-08-02,90,"Campanula rotundifolia",43,1761,3,0,1,2,"","no sign of 3rd stem",20964
2020-08-02,90,"Campanula rotundifolia",43,1762,NA,0,0,1,"","1pv tomorrow",20965
2020-08-02,90,"Campanula rotundifolia",44,1604,2,0,0,4,"","OUTSIDE SW; 1pv",20966
2020-08-02,90,"Campanula rotundifolia",45,1531,NA,0,0,10,"","1pv tomorrow",20967
2020-08-02,90,"Campanula rotundifolia",45,1571,NA,0,0,3,"","",20968
2020-08-02,90,"Campanula rotundifolia",45,1573,3,0,0,3,"","1 stem grazed",20969
2020-08-02,90,"Campanula rotundifolia",45,1574,NA,0,0,1,"","2 grazed stems",20970
2020-08-02,90,"Campanula rotundifolia",45,1592,NA,0,1,14,"","",20971
2020-08-02,90,"Campanula rotundifolia",45,1600,2,0,0,4,"","",20972
2020-08-02,90,"Campanula rotundifolia",45,1601,4,0,0,6,"","",20973
2020-08-02,90,"Campanula rotundifolia",45,1606,NA,0,1,3,"","",20974
2020-08-02,90,"Campanula rotundifolia",45,1624,NA,1,2,5,"","",20975
2020-08-02,90,"Campanula rotundifolia",45,1630,2,0,0,2,"","",20976
2020-08-02,90,"Campanula rotundifolia",45,1760,NA,0,0,1,"","",20977
2020-08-02,90,"Campanula rotundifolia",46,1562,NA,0,0,3,"","",20978
2020-08-02,90,"Campanula rotundifolia",46,1586,NA,0,1,7,"","",20979
2020-08-02,90,"Campanula rotundifolia",46,1636,1,0,0,0,"","",20980
2020-08-02,90,"Campanula rotundifolia",47,1514,2,0,1,2,"","",20981
2020-08-02,91,"Campanula rotundifolia",47,1645,1,0,0,1,"","",20983
2020-08-02,91,"Campanula rotundifolia",47,1711,NA,0,0,0,"","grazed",20984
2020-08-02,91,"Campanula rotundifolia",47,1720,NA,0,0,1,"","",20985
2020-08-02,91,"Campanula rotundifolia",47,1728,NA,0,0,1,"","",20986
2020-08-02,91,"Campanula rotundifolia",47,1741,NA,0,0,1,"","",20987
2020-08-02,91,"Campanula rotundifolia",47,1749,NA,0,0,1,"","1 stem grazed",20988
2020-08-02,91,"Campanula rotundifolia",47,1756,NA,0,0,1,"","",20989
2020-08-02,91,"Campanula rotundifolia",47,1763,NA,0,0,1,"","",20990
2020-08-02,91,"Campanula rotundifolia",47,1765,2,0,0,1,"","",20991
2020-08-02,91,"Campanula rotundifolia",47,1766,NA,NA,NA,NA,"","can't find",20992
2020-08-02,91,"Campanula rotundifolia",48,1535,NA,0,0,15,"","",20993
2020-08-02,91,"Campanula rotundifolia",49,1551,NA,0,1,13,"","",20994
2020-08-02,91,"Campanula rotundifolia",49,1621,NA,1,0,3,"","",20995
2020-08-02,91,"Campanula rotundifolia",50,1501,2,0,0,2,"","",20996
2020-08-02,91,"Campanula rotundifolia",50,1505,NA,0,0,4,"","",20997
2020-08-02,91,"Campanula rotundifolia",50,1538,1,0,0,1,"","",21000
2020-08-02,91,"Campanula rotundifolia",50,1581,2,0,0,2,"","",21001
2020-08-02,91,"Campanula rotundifolia",50,1585,NA,1,0,1,"","1 seed potentially lost",21002
2020-08-02,91,"Campanula rotundifolia",50,1615,2,0,0,3,"","",21003
2020-08-02,91,"Campanula rotundifolia",50,1628,1,0,2,3,"","1 done today",21004
2020-08-02,91,"Campanula rotundifolia",50,1647,NA,0,0,1,"","brown",21005
2020-08-02,91,"Campanula rotundifolia",50,1714,NA,0,0,1,"","",21006
2020-08-02,91,"Campanula rotundifolia",50,1757,NA,0,0,2,"","2pv",21007
2020-08-02,91,"Campanula rotundifolia",50,1771,NA,0,0,1,"","pv",21008
2020-08-02,91,"Campanula rotundifolia",53,1519,NA,0,0,0,"","gone",21009
2020-08-02,91,"Campanula rotundifolia",53,1523,1,0,0,1,"","",21010
2020-08-02,91,"Campanula rotundifolia",53,1524,1,0,0,4,"","",21011
2020-08-02,91,"Campanula rotundifolia",53,1542,2,1,1,2,"","",21012
2020-08-02,92,"Campanula rotundifolia",53,1556,NA,0,0,1,"","",21013
2020-08-02,92,"Campanula rotundifolia",53,1559,NA,0,0,0,"","gone",21014
2020-08-02,92,"Campanula rotundifolia",53,1584,2,0,2,1,"","",21015
2020-08-02,92,"Campanula rotundifolia",53,1612,NA,0,0,1,"","",21016
2020-08-02,92,"Campanula rotundifolia",53,1626,1,0,0,1,"","",21017
2020-08-02,92,"Campanula rotundifolia",53,1648,NA,0,0,1,"","",21018
2020-08-02,92,"Campanula rotundifolia",53,1650,NA,0,0,1,"","",21019
2020-08-02,92,"Campanula rotundifolia",53,1664,NA,0,0,2,"","",21020
2020-08-02,92,"Campanula rotundifolia",53,1706,NA,0,0,1,"","",21021
2020-08-02,92,"Campanula rotundifolia",53,1708,NA,0,0,1,"","",21022
2020-08-02,92,"Campanula rotundifolia",53,1733,NA,1,0,1,"","",21023
2020-08-02,92,"Campanula rotundifolia",53,1737,NA,0,0,1,"","",21024
2020-08-02,92,"Campanula rotundifolia",53,1740,NA,0,0,1,"","pv",21025
2020-08-02,92,"Campanula rotundifolia",53,1747,2,0,0,1,"","1pv",21026
2020-08-02,92,"Campanula rotundifolia",61,1662,NA,0,0,1,"","",21027
2020-08-02,92,"Campanula rotundifolia",64,1674,2,0,0,2,"","2pv",21028
2020-08-02,92,"Campanula rotundifolia",68,1539,NA,0,0,0,"","seeds gone",21029
2020-08-02,92,"Campanula rotundifolia",68,1545,NA,0,0,1,"","",21030
2020-08-02,92,"Campanula rotundifolia",68,1622,NA,0,0,2,"","",21031
2020-08-02,92,"Campanula rotundifolia",68,1670,2,0,0,2,"","no sign of third - dropped? Aborted?",21032
2020-08-02,92,"Campanula rotundifolia",71,1512,NA,0,0,7,"","1pv",21033
2020-08-02,92,"Campanula rotundifolia",71,1520,NA,0,0,12,"","",21034
2020-08-02,92,"Campanula rotundifolia",71,1557,NA,0,0,5,"","1pv; seed lost? Grazed?",21035
2020-08-02,92,"Campanula rotundifolia",71,1567,NA,1,0,6,"","1 done today",21036
2020-08-02,92,"Campanula rotundifolia",71,1580,2,0,0,3,"","; ; 1579+1580 records merged SN Jan 2021",21037
2020-08-02,92,"Campanula rotundifolia",74,1619,NA,0,0,2,"","",21040
2020-08-02,92,"Campanula rotundifolia",74,1633,NA,0,0,2,"","",21041
2020-08-02,92,"Campanula rotundifolia",74,1638,NA,0,0,2,"","",21042
2020-08-02,92,"Campanula rotundifolia",75,1632,2,0,0,3,"","",21043
2020-08-02,93,"Campanula rotundifolia",76,1609,1,0,0,1,"","",21044
2020-08-02,93,"Campanula rotundifolia",77,1666,2,0,0,2,"","",21045
2020-08-02,93,"Campanula rotundifolia",77,1775,NA,0,1,0,"","",21046
2020-08-02,93,"Campanula rotundifolia",78,1603,NA,0,0,2,"","",21047
2020-08-02,93,"Campanula rotundifolia",78,1671,2,0,0,2,"","1 done today",21048
2020-08-02,93,"Campanula rotundifolia",78,1710,1,0,0,1,"","",21049
2020-08-02,93,"Campanula rotundifolia",81,1767,NA,0,1,0,"","1 stem grazed; 1pv",21050
2020-08-02,93,"Campanula rotundifolia",81,1781,NA,0,0,1,"","",21051
2020-08-02,93,"Campanula rotundifolia",82,1780,NA,0,0,1,"","",21052
2020-08-02,93,"Campanula rotundifolia",82,1787,NA,0,0,1,"","",21053
2020-08-02,93,"Campanula rotundifolia",83,1729,NA,0,0,1,"","1pv",21054
2020-08-02,93,"Campanula rotundifolia",83,1742,NA,0,0,1,"","",21055
2020-08-02,93,"Campanula rotundifolia",83,1746,NA,0,0,1,"","",21056
2020-08-02,93,"Campanula rotundifolia",83,1755,NA,0,0,2,"","2pv",21057
2020-08-02,93,"Campanula rotundifolia",85,1675,5,3,2,0,"","some stems grazed",21058
2020-08-02,93,"Campanula rotundifolia",85,1779,NA,0,0,2,"","",21059
2020-08-02,93,"Campanula rotundifolia",86,1623,NA,0,0,1,"","",21060
2020-08-02,93,"Campanula rotundifolia",86,1625,NA,2,0,2,"","1pv",21061
2020-08-02,93,"Campanula rotundifolia",86,1683,NA,1,0,2,"","",21062
2020-08-02,93,"Campanula rotundifolia",88,1715,NA,0,0,1,"","recently done; close pla budding",21063
2020-08-06,96,"Campanula rotundifolia",1,1504,NA,0,0,3,"","one lost/gone",21064
2020-08-06,96,"Campanula rotundifolia",1,1533,0,0,3,5,"","; ; 1533+1565+1568+1694 records merged SN Jan 2021",21065
2020-08-06,96,"Campanula rotundifolia",1,1548,NA,0,0,2,"","",21066
2020-08-06,96,"Campanula rotundifolia",1,1565,0,0,0,1,"","lost/grazed; 1565+1582 records merged SN Jan 2021",21067
2020-08-06,96,"Campanula rotundifolia",1,1667,NA,0,0,4,"","",21068
2020-08-06,96,"Campanula rotundifolia",1,1724,NA,0,0,2,"","",21069
2020-08-06,96,"Campanula rotundifolia",1,1837,NA,0,0,1,"","",21070
2020-08-06,96,"Campanula rotundifolia",1,1854,NA,0,0,1,"","",21071
2020-08-06,96,"Campanula rotundifolia",2,1506,NA,0,0,2,"","",21072
2020-08-06,96,"Campanula rotundifolia",2,1513,5,0,0,6,"","",21073
2020-08-06,96,"Campanula rotundifolia",2,1570,2,0,0,2,"x","wide diameter - missd pla is 2nd stem?",21074
2020-08-06,96,"Campanula rotundifolia",2,1588,NA,0,0,1,"","",21075
2020-08-06,96,"Campanula rotundifolia",2,1590,NA,0,0,2,"","",21076
2020-08-06,96,"Campanula rotundifolia",2,1727,NA,0,0,1,"","",21078
2020-08-06,96,"Campanula rotundifolia",3,1541,2,1,0,2,"","",21079
2020-08-06,96,"Campanula rotundifolia",3,1596,NA,0,0,1,"","other stems grazed",21080
2020-08-06,96,"Campanula rotundifolia",3,1607,NA,0,0,1,"","grazed; [manually changed based on subsq. records jan 16 2021]",21081
2020-08-06,96,"Campanula rotundifolia",3,1690,NA,0,1,5,"","",21082
2020-08-06,96,"Campanula rotundifolia",3,1691,NA,0,1,5,"","1 done today/yesterday",21083
2020-08-06,96,"Campanula rotundifolia",3,1692,NA,0,0,3,"","",21084
2020-08-06,96,"Campanula rotundifolia",3,1693,NA,NA,NA,NA,"","no plant",21085
2020-08-06,96,"Campanula rotundifolia",3,1694,NA,0,3,1,"","",21086
2020-08-06,96,"Campanula rotundifolia",3,1695,NA,0,0,4,"","",21087
2020-08-06,96,"Campanula rotundifolia",3,1698,3,1,0,6,"","",21088
2020-08-06,96,"Campanula rotundifolia",3,1700,NA,NA,NA,NA,"","no plant; collected",21089
2020-08-06,96,"Campanula rotundifolia",3,1716,NA,0,0,1,"","",21090
2020-08-06,96,"Campanula rotundifolia",3,1830,2,0,1,0,"","1pv",21091
2020-08-06,96,"Campanula rotundifolia",5,1549,NA,NA,NA,NA,"","gone",21092
2020-08-06,96,"Campanula rotundifolia",5,1605,2,0,2,2,"","",21093
2020-08-06,97,"Campanula rotundifolia",5,1637,NA,NA,NA,NA,"","no plant; grazed?",21094
2020-08-06,97,"Campanula rotundifolia",5,1680,NA,0,0,1,"","",21095
2020-08-06,97,"Campanula rotundifolia",5,1684,NA,0,0,1,"","",21096
2020-08-06,97,"Campanula rotundifolia",5,1738,NA,0,0,0,"","grazed",21097
2020-08-06,97,"Campanula rotundifolia",5,1758,NA,0,0,1,"","",21098
2020-08-06,97,"Campanula rotundifolia",5,1789,NA,0,0,2,"","",21099
2020-08-06,97,"Campanula rotundifolia",5,1871,NA,0,0,0,"","grazed",21100
2020-08-06,97,"Campanula rotundifolia",6,1515,NA,0,0,2,"","",21101
2020-08-06,97,"Campanula rotundifolia",6,1526,1,0,0,6,"","is 1563? Merge?",21102
2020-08-06,97,"Campanula rotundifolia",6,1563,NA,0,1,24,"","counted 7 stems (remember one was lost); 1 brown stem",21103
2020-08-06,97,"Campanula rotundifolia",6,1689,NA,0,0,2,"","",21104
2020-08-06,97,"Campanula rotundifolia",8,1639,NA,0,0,15,"x","prev. record was only 1 stem",21105
2020-08-06,97,"Campanula rotundifolia",9,1613,NA,0,0,2,"","mc was dud",21106
2020-08-06,97,"Campanula rotundifolia",9,1658,NA,NA,NA,NA,"","grazed",21107
2020-08-06,97,"Campanula rotundifolia",9,1661,NA,0,0,1,"","",21108
2020-08-06,97,"Campanula rotundifolia",9,1783,NA,0,1,1,"","",21109
2020-08-06,97,"Campanula rotundifolia",10,1525,NA,0,0,1,"","",21110
2020-08-06,97,"Campanula rotundifolia",11,1836,NA,0,0,1,"","pv",21111
2020-08-06,97,"Campanula rotundifolia",13,1699,NA,0,0,2,"","",21112
2020-08-06,97,"Campanula rotundifolia",14,1511,NA,0,0,4,"","",21113
2020-08-06,97,"Campanula rotundifolia",17,1594,NA,0,0,6,"","",21114
2020-08-06,97,"Campanula rotundifolia",17,1681,NA,0,0,1,"","",21115
2020-08-06,97,"Campanula rotundifolia",18,1566,NA,NA,NA,NA,"","found unattached outside plot; gone",21116
2020-08-06,97,"Campanula rotundifolia",18,1725,0,0,0,2,"","grazed; is 1725; collected; ; 1575+1725 records merged SN Jan 2021",21117
2020-08-06,97,"Campanula rotundifolia",18,1652,NA,NA,NA,NA,"","found unattached outside plot",21118
2020-08-06,97,"Campanula rotundifolia",18,1655,NA,1,2,5,"","",21119
2020-08-06,97,"Campanula rotundifolia",18,1665,NA,0,0,1,"","",21120
2020-08-06,97,"Campanula rotundifolia",18,1673,NA,0,0,6,"","pv",21121
2020-08-06,97,"Campanula rotundifolia",18,1685,NA,0,0,2,"","",21122
2020-08-06,97,"Campanula rotundifolia",18,1687,NA,NA,NA,NA,"","can't find",21123
2020-08-06,97,"Campanula rotundifolia",18,1697,NA,0,1,1,"","",21124
2020-08-06,98,"Campanula rotundifolia",18,1703,NA,1,1,1,"","",21125
2020-08-06,98,"Campanula rotundifolia",18,1808,NA,0,0,1,"","",21127
2020-08-06,98,"Campanula rotundifolia",20,1772,NA,0,0,1,"","",21129
2020-08-06,98,"Campanula rotundifolia",20,1797,NA,0,0,1,"","tag is correct",21130
2020-08-06,98,"Campanula rotundifolia",21,1845,NA,0,2,0,"","",21131
2020-08-06,98,"Campanula rotundifolia",22,1608,NA,0,0,2,"","",21132
2020-08-06,98,"Campanula rotundifolia",22,1643,NA,1,0,1,"","",21133
2020-08-06,98,"Campanula rotundifolia",22,1654,NA,0,0,1,"","",21134
2020-08-06,98,"Campanula rotundifolia",22,1784,0,0,0,5,"","; 1pv; 1656+1784 records merged SN Jan 2021",21135
2020-08-06,98,"Campanula rotundifolia",22,1659,NA,0,0,1,"","",21136
2020-08-06,98,"Campanula rotundifolia",22,1678,NA,0,0,2,"","",21137
2020-08-06,98,"Campanula rotundifolia",22,1682,NA,0,0,2,"","",21138
